image_id,class,stratum,cell,text_score,reference,exhaustive,n_boxes
2396438,bus,boundary,,0.0392,absent,no,0
2319673,bus,boundary,,0.0392,absent,no,0
1640,bus,boundary,,0.0391,absent,no,0
3253,bus,boundary,,0.0387,absent,no,0
2325067,bus,boundary,,0.0387,absent,no,0
2417100,bus,boundary,,0.0385,absent,no,0
2513,bus,boundary,,0.0383,absent,no,0
3851,bus,boundary,,0.0382,absent,no,0
1908,bus,boundary,,0.0377,absent,no,0
2319307,bus,boundary,,0.0377,absent,no,0
2416141,bus,boundary,,0.0374,absent,no,0
2399870,bus,boundary,,0.0371,absent,no,0
3223,bus,boundary,,0.0368,absent,no,0
2372524,bus,boundary,,0.0363,absent,no,0
2416902,bus,boundary,,0.0361,absent,no,0
2334129,bus,boundary,,0.0361,absent,no,0
2374274,bus,boundary,,0.0359,absent,no,0
2361697,bus,boundary,,0.0358,absent,no,0
2325,bus,boundary,,0.0356,absent,no,0
2321704,bus,boundary,,0.0356,absent,no,0
2396831,bus,boundary,,0.0355,absent,no,0
2409877,bus,boundary,,0.0354,absent,no,0
2401386,bus,boundary,,0.0354,absent,no,0
2370170,bus,boundary,,0.0353,absent,no,0
2397932,bus,boundary,,0.0353,absent,no,0
2406453,bus,boundary,,0.035,absent,no,0
2396937,bus,boundary,,0.035,absent,no,0
2373367,bus,boundary,,0.0348,absent,no,0
1862,bus,boundary,,0.0347,absent,no,0
2404200,bus,boundary,,0.0347,absent,no,0
2365023,bus,boundary,,0.0347,absent,no,0
2412600,bus,boundary,,0.0347,absent,no,0
2317420,bus,boundary,,0.0347,absent,no,0
2327394,bus,boundary,,0.0345,absent,no,0
2371725,bus,boundary,,0.0345,absent,no,0
2334598,bus,boundary,,0.0345,absent,no,0
2360590,bus,boundary,,0.0342,absent,no,0
2417232,bus,boundary,,0.0341,absent,no,0
2386838,bus,boundary,,0.034,absent,no,0
2365528,bus,boundary,,0.034,absent,no,0
2938,bus,boundary,,0.0339,absent,no,0
2394368,bus,boundary,,0.0338,absent,no,0
3464,bus,boundary,,0.0337,absent,no,0
2376310,bus,boundary,,0.0337,absent,no,0
2413,bus,boundary,,0.0337,absent,no,0
2373903,bus,boundary,,0.0335,absent,no,0
2316943,bus,boundary,,0.0335,absent,no,0
2395136,bus,boundary,,0.0334,absent,no,0
2413721,bus,boundary,,0.0332,absent,no,0
243,bus,boundary,,0.0332,absent,no,0
2400917,bus,boundary,,0.033,absent,no,0
2378783,bus,boundary,,0.0328,absent,no,0
2395988,bus,boundary,,0.0328,absent,no,0
2331335,bus,boundary,,0.0327,absent,no,0
2368146,bus,boundary,,0.0326,absent,no,0
2360,bus,boundary,,0.0326,absent,no,0
2528,bus,boundary,,0.0324,absent,no,0
2350353,bus,boundary,,0.0324,absent,no,0
2230,bus,boundary,,0.0323,absent,no,0
2417715,bus,boundary,,0.0322,absent,no,0
2350725,bus,boundary,,0.0322,absent,no,0
3819,bus,boundary,,0.032,absent,no,0
2399824,bus,boundary,,0.0319,absent,no,0
2408594,bus,boundary,,0.0839,absent,yes,0
2330568,bus,boundary,,0.0697,absent,yes,0
2354790,bus,boundary,,0.0692,absent,yes,0
2400633,bus,boundary,,0.0671,absent,yes,0
1591950,bus,boundary,,0.0603,absent,yes,0
2402734,bus,boundary,,0.0592,absent,yes,0
2340586,bus,boundary,,0.0571,absent,yes,0
2354476,bus,boundary,,0.0566,absent,yes,0
2324287,bus,boundary,,0.0558,absent,yes,0
2315790,bus,boundary,,0.0545,absent,yes,0
2330963,bus,boundary,,0.0534,absent,yes,0
2363787,bus,boundary,,0.0533,absent,yes,0
2353959,bus,boundary,,0.053,absent,yes,0
2364216,bus,boundary,,0.0505,absent,yes,0
2344023,bus,boundary,,0.0502,absent,yes,0
2354393,bus,boundary,,0.05,absent,yes,0
2338822,bus,boundary,,0.0491,absent,yes,0
2361377,bus,boundary,,0.0475,absent,yes,0
2367406,bus,boundary,,0.0468,absent,yes,0
2360226,bus,boundary,,0.0464,absent,yes,0
2354623,bus,boundary,,0.0455,absent,yes,0
497961,bus,boundary,,0.0453,absent,yes,0
2342219,bus,boundary,,0.0453,absent,yes,0
2390727,bus,boundary,,0.0453,absent,yes,0
2370707,bus,boundary,,0.0453,absent,yes,0
2417119,bus,boundary,,0.0447,absent,yes,0
2366939,bus,boundary,,0.044,absent,yes,0
2348471,bus,boundary,,0.0438,absent,yes,0
2325653,bus,boundary,,0.0438,absent,yes,0
2341044,bus,boundary,,0.0436,absent,yes,0
2317655,bus,boundary,,0.0434,absent,yes,0
2380193,bus,boundary,,0.0433,absent,yes,0
2351490,bus,boundary,,0.0432,absent,yes,0
1592563,bus,boundary,,0.0429,absent,yes,0
2320178,bus,boundary,,0.0427,absent,yes,0
2395761,bus,boundary,,0.0425,absent,yes,0
2386453,bus,boundary,,0.0421,absent,yes,0
2400457,bus,boundary,,0.0419,absent,yes,0
2401091,bus,boundary,,0.0418,absent,yes,0
2359994,bus,random,,0.02,absent,no,0
2363995,bus,random,,-0.0462,absent,no,0
2401159,bus,random,,-0.0144,absent,no,0
2392030,bus,random,,0.0127,absent,no,0
2374296,bus,random,,-0.0076,absent,no,0
2363740,bus,random,,-0.0029,absent,no,0
2378688,bus,random,,0.0116,absent,no,0
2361665,bus,random,,0.0302,absent,no,0
2344411,bus,random,,0.0078,absent,no,0
4897,bus,random,,-0.03,absent,no,0
2375011,bus,random,,0.0199,absent,no,0
196,bus,random,,-0.007,absent,no,0
2372953,bus,random,,-0.008,absent,no,0
4280,bus,random,,-0.0381,absent,no,0
2327766,bus,random,,-0.0426,absent,no,0
2375418,bus,random,,0.0094,absent,no,0
2332854,bus,random,,-0.0091,absent,no,0
2340344,bus,random,,-0.0221,absent,no,0
2416176,bus,random,,0.0246,absent,no,0
1592005,bus,random,,0.0202,absent,no,0
936,bus,random,,-0.0163,absent,no,0
2410755,bus,random,,-0.0079,absent,no,0
2402498,bus,random,,0.0156,absent,no,0
2341085,bus,random,,0.0022,absent,no,0
2328179,bus,random,,0.0059,absent,no,0
2346149,bus,random,,-0.0181,absent,no,0
2413622,bus,random,,-0.0457,absent,no,0
2395882,bus,random,,-0.036,absent,no,0
2319047,bus,random,,-0.0252,absent,no,0
2338258,bus,random,,-0.0352,absent,no,0
2357058,bus,random,,-0.0315,absent,no,0
2368462,bus,random,,-0.0125,absent,no,0
2376426,bus,random,,-0.0088,absent,no,0
1959,bus,random,,0.0102,absent,no,0
2382633,bus,random,,0.0026,absent,no,0
2402373,bus,random,,-0.0124,absent,no,0
2375478,bus,random,,-0.0101,absent,no,0
2388882,bus,random,,-0.0317,absent,no,0
2397061,bus,random,,-0.0304,absent,no,0
2409899,bus,random,,-0.0213,absent,no,0
2404999,bus,random,,0.0139,absent,no,0
2393732,bus,random,,0.0211,absent,no,0
2376820,bus,random,,0.0184,absent,no,0
2349840,bus,random,,0.0109,absent,no,0
2397152,bus,random,,-0.0379,absent,no,0
2388266,bus,random,,0.0149,absent,no,0
2358456,bus,random,,0.0318,absent,no,0
2403706,bus,random,,-0.0073,absent,no,0
2780,bus,random,,0.0006,absent,no,0
1159512,bus,random,,0.0206,absent,no,0
2407971,bus,random,,-0.0114,absent,no,0
2409699,bus,random,,-0.0259,absent,no,0
2411873,bus,random,,-0.0333,absent,no,0
713337,bus,random,,-0.0045,absent,no,0
2339799,bus,random,,-0.015,absent,yes,0
2365283,bus,random,,-0.0456,absent,yes,0
2358470,bus,random,,-0.0376,absent,yes,0
2395425,bus,random,,-0.0126,absent,yes,0
2381900,bus,random,,0.0021,absent,yes,0
2391856,bus,random,,0.0184,absent,yes,0
2321620,bus,random,,-0.0297,absent,yes,0
2379050,bus,random,,-0.0156,absent,yes,0
2332882,bus,random,,-0.0611,absent,yes,0
2368730,bus,random,,-0.0401,absent,yes,0
2367116,bus,random,,0.0142,absent,yes,0
2416310,bus,random,,0.0382,absent,yes,0
2355179,bus,random,,-0.021,absent,yes,0
2390905,bus,random,,-0.0262,absent,yes,0
