image_id,class,stratum,cell,text_score,reference,exhaustive,n_boxes
2330522,umbrella,boundary,,0.0334,absent,no,0
2376417,umbrella,boundary,,0.0327,absent,no,0
2315788,umbrella,boundary,,0.0326,absent,no,0
2346624,umbrella,boundary,,0.0325,absent,no,0
2402404,umbrella,boundary,,0.032,absent,no,0
2402637,umbrella,boundary,,0.0319,absent,no,0
2388806,umbrella,boundary,,0.0319,absent,no,0
2366293,umbrella,boundary,,0.0313,absent,no,0
2352709,umbrella,boundary,,0.0313,absent,no,0
2335210,umbrella,boundary,,0.0312,absent,no,0
2327394,umbrella,boundary,,0.0308,absent,no,0
2823,umbrella,boundary,,0.0308,absent,no,0
3809,umbrella,boundary,,0.0308,absent,no,0
2404001,umbrella,boundary,,0.0308,absent,no,0
2409,umbrella,boundary,,0.0308,absent,no,0
2383834,umbrella,boundary,,0.0308,absent,no,0
2397061,umbrella,boundary,,0.0305,absent,no,0
1159262,umbrella,boundary,,0.0304,absent,no,0
2372953,umbrella,boundary,,0.0301,absent,no,0
2340984,umbrella,boundary,,0.0299,absent,no,0
148,umbrella,boundary,,0.0297,absent,no,0
2316695,umbrella,boundary,,0.0296,absent,no,0
2400291,umbrella,boundary,,0.0294,absent,no,0
2367,umbrella,boundary,,0.0294,absent,no,0
2372724,umbrella,boundary,,0.0292,absent,no,0
2404330,umbrella,boundary,,0.0284,absent,no,0
1573,umbrella,boundary,,0.0284,absent,no,0
2349493,umbrella,boundary,,0.028,absent,no,0
2374274,umbrella,boundary,,0.028,absent,no,0
2367117,umbrella,boundary,,0.0278,absent,no,0
2586,umbrella,boundary,,0.0278,absent,no,0
2316943,umbrella,boundary,,0.0277,absent,no,0
2357163,umbrella,boundary,,0.0276,absent,no,0
2344722,umbrella,boundary,,0.0274,absent,no,0
3260,umbrella,boundary,,0.0273,absent,no,0
2402018,umbrella,boundary,,0.0271,absent,no,0
2365959,umbrella,boundary,,0.0265,absent,no,0
2360322,umbrella,boundary,,0.0264,absent,no,0
2391847,umbrella,boundary,,0.0264,absent,no,0
2368371,umbrella,boundary,,0.0262,absent,no,0
2379657,umbrella,boundary,,0.0261,absent,no,0
2346981,umbrella,boundary,,0.0259,absent,no,0
2399464,umbrella,boundary,,0.0258,absent,no,0
2343220,umbrella,boundary,,0.0258,absent,no,0
2370044,umbrella,boundary,,0.0257,absent,no,0
2341608,umbrella,boundary,,0.0255,absent,no,0
3032,umbrella,boundary,,0.0254,absent,no,0
2354386,umbrella,boundary,,0.0251,absent,no,0
2416228,umbrella,boundary,,0.0249,absent,no,0
2397370,umbrella,boundary,,0.0248,absent,no,0
2341514,umbrella,boundary,,0.0247,absent,no,0
2387053,umbrella,boundary,,0.0246,absent,no,0
2406453,umbrella,boundary,,0.0246,absent,no,0
2402530,umbrella,boundary,,0.0246,absent,no,0
2387439,umbrella,boundary,,0.0245,absent,no,0
2402561,umbrella,boundary,,0.0245,absent,no,0
2396054,umbrella,boundary,,0.0244,absent,no,0
2327090,umbrella,boundary,,0.0243,absent,no,0
2353986,umbrella,boundary,,0.0242,absent,no,0
2382238,umbrella,boundary,,0.0241,absent,no,0
2410042,umbrella,boundary,,0.0241,absent,no,0
498085,umbrella,boundary,,0.024,absent,no,0
2407821,umbrella,boundary,,0.024,absent,no,0
2938,umbrella,boundary,,0.0239,absent,no,0
2417117,umbrella,boundary,,0.0237,absent,no,0
2386874,umbrella,boundary,,0.0237,absent,no,0
3568,umbrella,boundary,,0.0234,absent,no,0
2412600,umbrella,boundary,,0.0233,absent,no,0
2368618,umbrella,boundary,,0.0231,absent,no,0
3223,umbrella,boundary,,0.023,absent,no,0
2383673,umbrella,boundary,,0.0229,absent,no,0
2354776,umbrella,boundary,,0.0228,absent,no,0
2406005,umbrella,boundary,,0.0228,absent,no,0
1159560,umbrella,boundary,,0.0227,absent,no,0
2324742,umbrella,boundary,,0.0227,absent,no,0
2352897,umbrella,boundary,,0.0226,absent,no,0
2410628,umbrella,boundary,,0.0226,absent,no,0
2337876,umbrella,boundary,,0.0225,absent,no,0
3603,umbrella,boundary,,0.0224,absent,no,0
2400917,umbrella,boundary,,0.0224,absent,no,0
2414132,umbrella,boundary,,0.0223,absent,no,0
4263,umbrella,boundary,,0.0223,absent,no,0
2350003,umbrella,boundary,,0.0222,absent,no,0
2411873,umbrella,boundary,,0.0222,absent,no,0
2402627,umbrella,boundary,,0.0221,absent,no,0
2411936,umbrella,boundary,,0.0221,absent,no,0
2329621,umbrella,boundary,,0.0221,absent,no,0
2315437,umbrella,boundary,,0.0218,absent,no,0
2384968,umbrella,boundary,,0.0218,absent,no,0
2328305,umbrella,boundary,,0.0214,absent,no,0
2335084,umbrella,boundary,,0.0214,absent,no,0
2389572,umbrella,boundary,,0.0214,absent,no,0
2355650,umbrella,boundary,,0.0213,absent,no,0
3253,umbrella,boundary,,0.0212,absent,no,0
2814,umbrella,boundary,,0.0212,absent,no,0
2416997,umbrella,boundary,,0.0212,absent,no,0
2341377,umbrella,boundary,,0.0211,absent,no,0
1709,umbrella,boundary,,0.0211,absent,no,0
1423,umbrella,boundary,,0.0209,absent,no,0
2384835,umbrella,boundary,,0.0208,absent,no,0
2382660,umbrella,boundary,,0.0208,absent,no,0
1572,umbrella,boundary,,0.0207,absent,no,0
2461,umbrella,boundary,,0.0207,absent,no,0
1802,umbrella,boundary,,0.0207,absent,no,0
2348728,umbrella,boundary,,0.0207,absent,no,0
2356826,umbrella,boundary,,0.0205,absent,no,0
2420,umbrella,boundary,,0.0204,absent,no,0
2334285,umbrella,boundary,,0.0204,absent,no,0
2378783,umbrella,boundary,,0.0204,absent,no,0
2360718,umbrella,boundary,,0.0204,absent,no,0
3988,umbrella,boundary,,0.0203,absent,no,0
1490,umbrella,boundary,,0.0202,absent,no,0
2406273,umbrella,boundary,,0.0202,absent,no,0
1806,umbrella,boundary,,0.0202,absent,no,0
2411729,umbrella,boundary,,0.0202,absent,no,0
592,umbrella,boundary,,0.0201,absent,no,0
2334238,umbrella,boundary,,0.0201,absent,no,0
3302,umbrella,boundary,,0.02,absent,no,0
2429,umbrella,boundary,,0.02,absent,no,0
2391991,umbrella,boundary,,0.0611,absent,yes,0
2316113,umbrella,boundary,,0.0478,absent,yes,0
2375571,umbrella,boundary,,0.0474,absent,yes,0
2411842,umbrella,boundary,,0.0472,absent,yes,0
2336322,umbrella,boundary,,0.0464,absent,yes,0
2413441,umbrella,boundary,,0.0463,absent,yes,0
2401954,umbrella,boundary,,0.0439,absent,yes,0
2358213,umbrella,boundary,,0.0416,absent,yes,0
2346974,umbrella,boundary,,0.0408,absent,yes,0
2370269,umbrella,boundary,,0.0364,absent,yes,0
2347237,umbrella,boundary,,0.0354,absent,yes,0
2333581,umbrella,boundary,,0.0342,absent,yes,0
2336964,umbrella,boundary,,0.0341,absent,yes,0
2393864,umbrella,boundary,,0.0337,absent,yes,0
2334934,umbrella,boundary,,0.0335,absent,yes,0
2386453,umbrella,boundary,,0.0329,absent,yes,0
2333001,umbrella,boundary,,0.0325,absent,yes,0
2408594,umbrella,boundary,,0.0315,absent,yes,0
2352404,umbrella,boundary,,0.0312,absent,yes,0
2327359,umbrella,boundary,,0.0309,absent,yes,0
2357740,umbrella,boundary,,0.03,absent,yes,0
2327398,umbrella,boundary,,0.0297,absent,yes,0
2409385,umbrella,boundary,,0.0297,absent,yes,0
2386000,umbrella,boundary,,0.0297,absent,yes,0
285878,umbrella,boundary,,0.0293,absent,yes,0
2398959,umbrella,boundary,,0.0283,absent,yes,0
2349571,umbrella,boundary,,0.0283,absent,yes,0
2336597,umbrella,boundary,,0.028,absent,yes,0
2416172,umbrella,boundary,,0.0275,absent,yes,0
2391856,umbrella,boundary,,0.0274,absent,yes,0
2322133,umbrella,boundary,,0.0274,absent,yes,0
2401403,umbrella,boundary,,0.0271,absent,yes,0
2365582,umbrella,boundary,,0.0268,absent,yes,0
2370276,umbrella,boundary,,0.0266,absent,yes,0
2384298,umbrella,boundary,,0.0262,absent,yes,0
2361377,umbrella,boundary,,0.0261,absent,yes,0
2338822,umbrella,boundary,,0.0261,absent,yes,0
2395761,umbrella,boundary,,0.0259,absent,yes,0
2315675,umbrella,boundary,,0.025,absent,yes,0
2322248,umbrella,boundary,,0.025,absent,yes,0
2374665,umbrella,random,,-0.0105,absent,no,0
713110,umbrella,random,,-0.0212,absent,no,0
2366587,umbrella,random,,-0.0011,absent,no,0
2615,umbrella,random,,0.0046,absent,no,0
2357521,umbrella,random,,-0.0087,absent,no,0
2320817,umbrella,random,,-0.0072,absent,no,0
2372886,umbrella,random,,-0.0295,absent,no,0
2350867,umbrella,random,,-0.009,absent,no,0
2390662,umbrella,random,,-0.0371,absent,no,0
2363203,umbrella,random,,-0.0008,absent,no,0
3889,umbrella,random,,-0.0105,absent,no,0
3810,umbrella,random,,0.0026,absent,no,0
2335662,umbrella,random,,-0.0302,absent,no,0
2405272,umbrella,random,,-0.0189,absent,no,0
2372245,umbrella,random,,-0.0023,absent,no,0
2415479,umbrella,random,,-0.0135,absent,no,0
1160144,umbrella,random,,0.0072,absent,no,0
2335828,umbrella,random,,-0.0228,absent,no,0
2388076,umbrella,random,,-0.009,absent,no,0
2366066,umbrella,random,,-0.0273,absent,no,0
1592264,umbrella,random,,-0.0026,absent,no,0
2355244,umbrella,random,,-0.0261,absent,no,0
2317323,umbrella,random,,0.0111,absent,no,0
2385075,umbrella,random,,-0.0146,absent,no,0
3402,umbrella,random,,0.0194,absent,no,0
2380072,umbrella,random,,-0.0202,absent,no,0
2370803,umbrella,random,,-0.0455,absent,no,0
2382880,umbrella,random,,-0.0121,absent,no,0
2417232,umbrella,random,,-0.0082,absent,no,0
2354808,umbrella,random,,0.0015,absent,no,0
2315879,umbrella,random,,-0.0162,absent,no,0
2324297,umbrella,random,,-0.0051,absent,no,0
2348214,umbrella,random,,0.0015,absent,no,0
2386382,umbrella,random,,-0.0279,absent,no,0
2405786,umbrella,random,,-0.005,absent,no,0
4258,umbrella,random,,0.0079,absent,no,0
2397993,umbrella,random,,-0.0156,absent,no,0
2340037,umbrella,random,,0.0084,absent,no,0
2331819,umbrella,random,,0.003,absent,no,0
2384073,umbrella,random,,-0.0148,absent,no,0
2372457,umbrella,random,,0.0032,absent,no,0
2378549,umbrella,random,,-0.0222,absent,no,0
2342264,umbrella,random,,-0.0175,absent,no,0
2399596,umbrella,random,,-0.0083,absent,no,0
2337087,umbrella,random,,-0.0249,absent,no,0
2388506,umbrella,random,,-0.0138,absent,no,0
2400033,umbrella,random,,-0.0036,absent,no,0
2373412,umbrella,random,,-0.019,absent,no,0
2389942,umbrella,random,,0.0096,absent,no,0
2337281,umbrella,random,,-0.0279,absent,no,0
413,umbrella,random,,-0.0276,absent,no,0
2325163,umbrella,random,,-0.018,absent,no,0
2337963,umbrella,random,,-0.0054,absent,no,0
2368909,umbrella,random,,-0.0057,absent,no,0
2412576,umbrella,random,,-0.0175,absent,no,0
2320106,umbrella,random,,-0.0103,absent,no,0
150326,umbrella,random,,-0.0011,absent,yes,0
2408728,umbrella,random,,0.0128,absent,yes,0
2395686,umbrella,random,,-0.0091,absent,yes,0
2381966,umbrella,random,,-0.027,absent,yes,0
2366174,umbrella,random,,0.0005,absent,yes,0
2353763,umbrella,random,,-0.0253,absent,yes,0
2364110,umbrella,random,,-0.0353,absent,yes,0
2370219,umbrella,random,,-0.0194,absent,yes,0
2342678,umbrella,random,,0.0046,absent,yes,0
2403077,umbrella,random,,-0.0161,absent,yes,0
2389375,umbrella,random,,-0.014,absent,yes,0
2373137,umbrella,random,,-0.0222,absent,yes,0
2320897,umbrella,random,,-0.0278,absent,yes,0
2376679,umbrella,random,,-0.0191,absent,yes,0
