image_id,class,stratum,cell,text_score,reference,exhaustive,n_boxes,detector,driver
2353986,Street Objects,boundary,,0.0638,,no,0,Street Objects,kite
2388314,Street Objects,boundary,,0.0637,present,yes,0,Street Objects,bench
2383506,Street Objects,boundary,,0.0634,present,yes,0,Street Objects,sink
2379050,Street Objects,boundary,,0.0632,present,yes,0,Street Objects,dog
2323842,Street Objects,boundary,,0.0627,,no,0,Street Objects,kite
2372457,Street Objects,boundary,,0.0624,,no,0,Street Objects,spoon
2363995,Street Objects,boundary,,0.062,,no,0,Street Objects,sink
2346929,Street Objects,boundary,,0.0619,,no,0,Street Objects,bus
2343839,Street Objects,boundary,,0.0618,present,yes,0,Street Objects,stop sign
2417271,Street Objects,boundary,,0.0617,present,yes,0,Street Objects,cell phone
2399554,Street Objects,boundary,,0.0616,,no,0,Street Objects,sink
2393952,Street Objects,boundary,,0.0616,,no,0,Street Objects,sink
2398287,Street Objects,boundary,,0.0614,present,yes,0,Street Objects,bowl
2380089,Street Objects,boundary,,0.0613,present,yes,0,Street Objects,kite
2379377,Street Objects,random,,0.006,,no,0,Street Objects,bird
2389518,Street Objects,random,,0.0262,,no,0,Street Objects,boat
2387690,Street Objects,random,,0.0414,present,yes,0,Street Objects,bus
2341258,Street Objects,random,,0.0075,,no,0,Street Objects,bench
2343133,Street Objects,random,,0.0122,,no,0,Street Objects,bench
2410471,Street Objects,random,,0.0238,,no,0,Street Objects,bird
2338452,Street Objects,random,,0.0149,present,yes,0,Street Objects,bird
2399496,Street Objects,random,,0.0389,,no,0,Street Objects,kite
655,Street Objects,random,,0.0285,,no,0,Street Objects,boat
2406950,Street Objects,random,,0.0483,,no,0,Street Objects,bowl
2416176,Street Objects,random,,0.0246,,no,0,Street Objects,bus
2379431,Street Objects,random,,0.0299,present,yes,0,Street Objects,bus
2386624,Street Objects,random,,0.0363,present,yes,0,Street Objects,dog
2376171,Street Objects,random,,0.0455,,no,0,Street Objects,bicycle
2342757,Street Objects,random,,0.0091,,no,0,Street Objects,car
2370802,Street Objects,random,,0.0289,present,yes,0,Street Objects,stop sign
2379036,Street Objects,random,,0.0487,,no,0,Street Objects,kite
2372245,Street Objects,random,,0.0584,,no,0,Street Objects,stop sign
1556,Street Objects,random,,0.0293,,no,0,Street Objects,car
2328476,Street Objects,random,,0.0054,,no,0,Street Objects,bench
2379254,Street Objects,random,,0.0072,present,yes,0,Street Objects,dog
2334823,Street Objects,random,,0.0328,present,yes,0,Street Objects,kite
2413407,Street Objects,random,,0.0297,,no,0,Street Objects,spoon
1490,Street Objects,random,,0.0228,,no,0,Street Objects,bench
2368814,Street Objects,random,,0.0076,,no,0,Street Objects,bird
2408671,Street Objects,random,,0.048,present,yes,0,Street Objects,bowl
2381000,Street Objects,random,,0.0398,present,yes,0,Street Objects,cup
2410237,Street Objects,random,,0.0191,present,yes,0,Street Objects,fork
2395379,Street Objects,random,,0.0472,,no,0,Street Objects,sink
2375949,Street Objects,random,,0.0249,,no,0,Street Objects,cup
2415129,Street Objects,random,,0.0367,present,yes,0,Street Objects,kite
2399434,Street Objects,random,,0.0178,,no,0,Street Objects,bowl
2382828,Street Objects,random,,0.0059,present,yes,0,Street Objects,dog
2364216,Street Objects,random,,0.0505,present,yes,0,Street Objects,bus
2416508,Street Objects,random,,0.0089,,no,0,Street Objects,bird
2323085,Street Objects,random,,0.0491,present,yes,0,Street Objects,kite
2334729,Street Objects,random,,0.0472,,no,0,Street Objects,bus
2411277,Street Objects,random,,0.0112,,no,0,Street Objects,bowl
2392094,Street Objects,random,,0.0195,present,yes,0,Street Objects,truck
2386347,Street Objects,random,,0.039,present,yes,0,Street Objects,bowl
2340056,Street Objects,random,,0.0461,present,yes,0,Street Objects,knife
2392807,Street Objects,random,,0.0315,present,yes,0,Street Objects,bus
2382264,Street Objects,random,,0.0122,,no,0,Street Objects,dog
2398852,Street Objects,random,,0.0303,,no,0,Street Objects,knife
2336335,Street Objects,random,,0.0054,,no,0,Street Objects,car
2357898,Street Objects,random,,0.0097,,no,0,Street Objects,bench
2384185,Street Objects,random,,0.0402,,no,0,Street Objects,backpack
2352095,Street Objects,random,,0.0262,present,yes,0,Street Objects,bus
2385477,Street Objects,random,,0.0176,,no,0,Street Objects,kite
2332648,Street Objects,random,,0.0099,,no,0,Street Objects,sink
2368984,Street Objects,random,,0.0302,,no,0,Street Objects,bus
2370144,Street Objects,random,,0.0122,,no,0,Street Objects,bowl
2358419,Street Objects,random,,0.0443,,no,0,Street Objects,bus
3801,Street Objects,random,,0.0487,,no,0,Street Objects,bench
2315796,Street Objects,random,,0.0284,,no,0,Street Objects,car
2370271,Street Objects,random,,0.0186,present,yes,0,Street Objects,bird
2393325,Street Objects,random,,0.01,present,yes,0,Street Objects,cup
2388486,Street Objects,random,,0.0236,present,yes,0,Street Objects,bowl
1592557,Street Objects,random,,0.0233,,no,0,Street Objects,fork
497980,Street Objects,random,,0.0123,,no,0,Street Objects,bench
2403285,Street Objects,random,,0.019,present,yes,0,Street Objects,kite
2411445,Street Objects,random,,0.0491,,no,0,Street Objects,bicycle
2402404,Street Objects,random,,0.032,,no,0,Street Objects,umbrella
2341076,Street Objects,random,,0.0401,present,yes,0,Street Objects,bowl
2392734,Street Objects,random,,0.0268,present,yes,0,Street Objects,kite
2320550,Street Objects,random,,0.0117,present,yes,0,Street Objects,bench
2318153,Street Objects,random,,0.0302,present,yes,0,Street Objects,fork
2358239,Street Objects,random,,0.0114,present,yes,0,Street Objects,bird
2373243,Street Objects,random,,0.013,,no,0,Street Objects,bird
2392277,Street Objects,random,,0.0255,,no,0,Street Objects,bowl
4214,Street Objects,random,,0.0134,,no,0,Street Objects,fork
2352911,Street Objects,random,,0.0331,,no,0,Street Objects,bowl
2329538,Street Objects,random,,0.0147,,no,0,Street Objects,bench
2409231,Street Objects,random,,0.017,,no,0,Street Objects,bowl
2321487,Street Objects,random,,0.0043,present,yes,0,Street Objects,bird
2386652,Street Objects,random,,0.014,present,yes,0,Street Objects,bird
2316043,Street Objects,random,,0.0192,present,yes,0,Street Objects,car
2340667,Street Objects,random,,0.02,,no,0,Street Objects,bicycle
2353402,Street Objects,random,,0.0515,,no,0,Street Objects,bus
1593184,Street Objects,random,,0.0417,present,yes,0,Street Objects,dog
2392480,Street Objects,random,,0.0531,,no,0,Street Objects,bowl
2361524,Street Objects,random,,0.0098,present,yes,0,Street Objects,boat
2334397,Street Objects,random,,0.007,,no,0,Street Objects,bowl
2320159,Street Objects,random,,0.0198,present,yes,0,Street Objects,spoon
2359994,Street Objects,random,,0.02,,no,0,Street Objects,bus
2366442,Street Objects,random,,0.0404,present,yes,0,Street Objects,bowl
2380376,Street Objects,random,,0.0097,,no,0,Street Objects,car
2416293,Street Objects,random,,0.0191,present,yes,0,Street Objects,kite
2335019,Street Objects,random,,0.0156,,no,0,Street Objects,bench
2374137,Street Objects,random,,0.0087,,no,0,Street Objects,dog
2316533,Street Objects,random,,0.025,present,yes,0,Street Objects,kite
2372204,Street Objects,random,,0.0081,,no,0,Street Objects,bowl
2364952,Street Objects,random,,0.0186,present,yes,0,Street Objects,bird
2327535,Street Objects,random,,0.0311,,no,0,Street Objects,cup
1159799,Street Objects,random,,0.0239,,no,0,Street Objects,bowl
61589,Street Objects,random,,0.0178,,no,0,Street Objects,kite
2396098,Street Objects,random,,0.0475,present,yes,0,Street Objects,bench
2363160,Street Objects,random,,0.0104,present,yes,0,Street Objects,bird
2357470,Street Objects,random,,0.0348,present,yes,0,Street Objects,dog
2410026,Street Objects,random,,0.0285,,no,0,Street Objects,kite
