image_id,class,stratum,cell,text_score,reference,exhaustive,n_boxes,detector,driver
2335019,Vehicles,random,,0.0156,,no,0,Vehicles,bench
2374137,Vehicles,random,,0.0087,,no,0,Vehicles,dog
2316533,Vehicles,random,,0.025,present,yes,0,Vehicles,kite
2372204,Vehicles,random,,0.0081,,no,0,Vehicles,bowl
2364952,Vehicles,random,,0.0186,present,yes,0,Vehicles,bird
2327535,Vehicles,random,,0.0311,,no,0,Vehicles,cup
1159799,Vehicles,random,,0.0239,,no,0,Vehicles,bowl
61589,Vehicles,random,,0.0178,,no,0,Vehicles,kite
2396098,Vehicles,random,,0.0475,present,yes,0,Vehicles,bench
2363160,Vehicles,random,,0.0104,present,yes,0,Vehicles,bird
2357470,Vehicles,random,,0.0348,present,yes,0,Vehicles,dog
2410026,Vehicles,random,,0.0285,,no,0,Vehicles,kite
