image_id,class,stratum,cell,text_score,reference,exhaustive,n_boxes,detector,driver
2407548,Clock,boundary,,0.0729,,no,0,Clock,bus
2407502,Clock,boundary,,0.0728,absent,yes,0,Clock,spoon
2367117,Clock,boundary,,0.0723,,no,0,Clock,kite
2327398,Clock,boundary,,0.0721,absent,yes,0,Clock,kite
2350334,Clock,boundary,,0.0718,absent,yes,0,Clock,knife
2369018,Clock,boundary,,0.0714,,no,0,Clock,kite
2399091,Clock,boundary,,0.0711,,no,0,Clock,sink
2358000,Clock,boundary,,0.0706,absent,yes,0,Clock,cell phone
2336745,Clock,boundary,,0.0704,,no,0,Clock,bus
2413072,Clock,boundary,,0.0701,,no,0,Clock,stop sign
2391765,Clock,boundary,,0.0697,absent,yes,0,Clock,chair
2330568,Clock,boundary,,0.0697,absent,yes,0,Clock,bus
2410628,Clock,boundary,,0.0695,,no,0,Clock,dog
2348108,Clock,boundary,,0.0692,,no,0,Clock,stop sign
2354790,Clock,boundary,,0.0692,absent,yes,0,Clock,bus
2394898,Clock,boundary,,0.0685,,no,0,Clock,dog
2416246,Clock,boundary,,0.0685,absent,yes,0,Clock,stop sign
2316125,Clock,boundary,,0.0684,,no,0,Clock,kite
2327098,Clock,boundary,,0.0683,,no,0,Clock,sink
2362065,Clock,boundary,,0.0679,absent,yes,0,Clock,sink
2336569,Clock,boundary,,0.0676,absent,yes,0,Clock,stop sign
2413495,Clock,boundary,,0.0673,absent,yes,0,Clock,stop sign
2338255,Clock,boundary,,0.0673,absent,yes,0,Clock,bench
2362762,Clock,boundary,,0.067,absent,yes,0,Clock,vase
2322849,Clock,boundary,,0.0669,,no,0,Clock,backpack
2392420,Clock,boundary,,0.0667,absent,yes,0,Clock,vase
2329296,Clock,boundary,,0.0665,absent,yes,0,Clock,stop sign
2416700,Clock,boundary,,0.0664,absent,yes,0,Clock,cell phone
2417852,Clock,boundary,,0.0664,,no,0,Clock,boat
4185,Clock,boundary,,0.0662,,no,0,Clock,stop sign
2325379,Clock,boundary,,0.0661,,no,0,Clock,kite
2368073,Clock,boundary,,0.0661,,no,0,Clock,stop sign
2355890,Clock,boundary,,0.066,absent,yes,0,Clock,stop sign
1592013,Clock,boundary,,0.0657,absent,yes,0,Clock,bench
2417678,Clock,boundary,,0.0657,,no,0,Clock,kite
2360975,Clock,boundary,,0.0656,absent,yes,0,Clock,kite
2407927,Clock,boundary,,0.0656,,no,0,Clock,bowl
2355650,Clock,boundary,,0.0656,,no,0,Clock,stop sign
2415598,Clock,boundary,,0.0652,,no,0,Clock,sink
2393732,Clock,boundary,,0.0648,,no,0,Clock,stop sign
2398807,Clock,boundary,,0.0647,,no,0,Clock,stop sign
2360,Clock,boundary,,0.0646,,no,0,Clock,stop sign
2400101,Clock,boundary,,0.0644,,no,0,Clock,kite
2380685,Clock,boundary,,0.0641,,no,0,Clock,sink
1986,Clock,boundary,,0.0639,,no,0,Clock,cell phone
2353986,Clock,boundary,,0.0638,,no,0,Clock,kite
2388314,Clock,boundary,,0.0637,absent,yes,0,Clock,bench
2383506,Clock,boundary,,0.0634,absent,yes,0,Clock,sink
2379050,Clock,boundary,,0.0632,absent,yes,0,Clock,dog
2323842,Clock,boundary,,0.0627,,no,0,Clock,kite
2372457,Clock,boundary,,0.0624,,no,0,Clock,spoon
2363995,Clock,boundary,,0.062,,no,0,Clock,sink
2346929,Clock,boundary,,0.0619,,no,0,Clock,bus
2343839,Clock,boundary,,0.0618,absent,yes,0,Clock,stop sign
2417271,Clock,boundary,,0.0617,absent,yes,0,Clock,cell phone
2399554,Clock,boundary,,0.0616,,no,0,Clock,sink
2393952,Clock,boundary,,0.0616,,no,0,Clock,sink
2398287,Clock,boundary,,0.0614,absent,yes,0,Clock,bowl
2380089,Clock,boundary,,0.0613,absent,yes,0,Clock,kite
2379377,Clock,random,,0.006,,no,0,Clock,bird
2389518,Clock,random,,0.0262,,no,0,Clock,boat
2387690,Clock,random,,0.0414,absent,yes,0,Clock,bus
2341258,Clock,random,,0.0075,,no,0,Clock,bench
2343133,Clock,random,,0.0122,,no,0,Clock,bench
2410471,Clock,random,,0.0238,,no,0,Clock,bird
2338452,Clock,random,,0.0149,absent,yes,0,Clock,bird
2399496,Clock,random,,0.0389,,no,0,Clock,kite
655,Clock,random,,0.0285,,no,0,Clock,boat
2406950,Clock,random,,0.0483,,no,0,Clock,bowl
2416176,Clock,random,,0.0246,,no,0,Clock,bus
2379431,Clock,random,,0.0299,absent,yes,0,Clock,bus
2386624,Clock,random,,0.0363,absent,yes,0,Clock,dog
2376171,Clock,random,,0.0455,,no,0,Clock,bicycle
2342757,Clock,random,,0.0091,,no,0,Clock,car
2370802,Clock,random,,0.0289,absent,yes,0,Clock,stop sign
2379036,Clock,random,,0.0487,,no,0,Clock,kite
2372245,Clock,random,,0.0584,,no,0,Clock,stop sign
1556,Clock,random,,0.0293,,no,0,Clock,car
2328476,Clock,random,,0.0054,,no,0,Clock,bench
2379254,Clock,random,,0.0072,absent,yes,0,Clock,dog
2334823,Clock,random,,0.0328,absent,yes,0,Clock,kite
2413407,Clock,random,,0.0297,,no,0,Clock,spoon
1490,Clock,random,,0.0228,,no,0,Clock,bench
2368814,Clock,random,,0.0076,,no,0,Clock,bird
2408671,Clock,random,,0.048,absent,yes,0,Clock,bowl
2381000,Clock,random,,0.0398,absent,yes,0,Clock,cup
2410237,Clock,random,,0.0191,absent,yes,0,Clock,fork
2395379,Clock,random,,0.0472,,no,0,Clock,sink
2375949,Clock,random,,0.0249,,no,0,Clock,cup
2415129,Clock,random,,0.0367,absent,yes,0,Clock,kite
2399434,Clock,random,,0.0178,,no,0,Clock,bowl
2382828,Clock,random,,0.0059,absent,yes,0,Clock,dog
2364216,Clock,random,,0.0505,absent,yes,0,Clock,bus
2416508,Clock,random,,0.0089,,no,0,Clock,bird
2323085,Clock,random,,0.0491,absent,yes,0,Clock,kite
2334729,Clock,random,,0.0472,,no,0,Clock,bus
2411277,Clock,random,,0.0112,,no,0,Clock,bowl
2392094,Clock,random,,0.0195,absent,yes,0,Clock,truck
2386347,Clock,random,,0.039,absent,yes,0,Clock,bowl
2340056,Clock,random,,0.0461,absent,yes,0,Clock,knife
2392807,Clock,random,,0.0315,absent,yes,0,Clock,bus
2382264,Clock,random,,0.0122,,no,0,Clock,dog
2398852,Clock,random,,0.0303,,no,0,Clock,knife
2336335,Clock,random,,0.0054,,no,0,Clock,car
2357898,Clock,random,,0.0097,,no,0,Clock,bench
2384185,Clock,random,,0.0402,,no,0,Clock,backpack
2352095,Clock,random,,0.0262,absent,yes,0,Clock,bus
2385477,Clock,random,,0.0176,,no,0,Clock,kite
2332648,Clock,random,,0.0099,,no,0,Clock,sink
2368984,Clock,random,,0.0302,,no,0,Clock,bus
2370144,Clock,random,,0.0122,,no,0,Clock,bowl
2358419,Clock,random,,0.0443,,no,0,Clock,bus
3801,Clock,random,,0.0487,,no,0,Clock,bench
2315796,Clock,random,,0.0284,,no,0,Clock,car
2370271,Clock,random,,0.0186,absent,yes,0,Clock,bird
2393325,Clock,random,,0.01,absent,yes,0,Clock,cup
2388486,Clock,random,,0.0236,absent,yes,0,Clock,bowl
1592557,Clock,random,,0.0233,,no,0,Clock,fork
497980,Clock,random,,0.0123,,no,0,Clock,bench
2403285,Clock,random,,0.019,absent,yes,0,Clock,kite
2411445,Clock,random,,0.0491,,no,0,Clock,bicycle
2402404,Clock,random,,0.032,,no,0,Clock,umbrella
2341076,Clock,random,,0.0401,absent,yes,0,Clock,bowl
2392734,Clock,random,,0.0268,absent,yes,0,Clock,kite
2320550,Clock,random,,0.0117,absent,yes,0,Clock,bench
2318153,Clock,random,,0.0302,absent,yes,0,Clock,fork
2358239,Clock,random,,0.0114,absent,yes,0,Clock,bird
2373243,Clock,random,,0.013,,no,0,Clock,bird
2392277,Clock,random,,0.0255,,no,0,Clock,bowl
4214,Clock,random,,0.0134,,no,0,Clock,fork
2352911,Clock,random,,0.0331,,no,0,Clock,bowl
2329538,Clock,random,,0.0147,,no,0,Clock,bench
2409231,Clock,random,,0.017,,no,0,Clock,bowl
2321487,Clock,random,,0.0043,absent,yes,0,Clock,bird
2386652,Clock,random,,0.014,absent,yes,0,Clock,bird
2316043,Clock,random,,0.0192,absent,yes,0,Clock,car
2340667,Clock,random,,0.02,,no,0,Clock,bicycle
2353402,Clock,random,,0.0515,,no,0,Clock,bus
1593184,Clock,random,,0.0417,absent,yes,0,Clock,dog
2392480,Clock,random,,0.0531,,no,0,Clock,bowl
2361524,Clock,random,,0.0098,absent,yes,0,Clock,boat
2334397,Clock,random,,0.007,,no,0,Clock,bowl
2320159,Clock,random,,0.0198,absent,yes,0,Clock,spoon
2359994,Clock,random,,0.02,,no,0,Clock,bus
2366442,Clock,random,,0.0404,absent,yes,0,Clock,bowl
2380376,Clock,random,,0.0097,,no,0,Clock,car
2416293,Clock,random,,0.0191,absent,yes,0,Clock,kite
2335019,Clock,random,,0.0156,,no,0,Clock,bench
2374137,Clock,random,,0.0087,,no,0,Clock,dog
2316533,Clock,random,,0.025,absent,yes,0,Clock,kite
2372204,Clock,random,,0.0081,,no,0,Clock,bowl
2364952,Clock,random,,0.0186,absent,yes,0,Clock,bird
2327535,Clock,random,,0.0311,,no,0,Clock,cup
1159799,Clock,random,,0.0239,,no,0,Clock,bowl
61589,Clock,random,,0.0178,,no,0,Clock,kite
2396098,Clock,random,,0.0475,absent,yes,0,Clock,bench
2363160,Clock,random,,0.0104,absent,yes,0,Clock,bird
2357470,Clock,random,,0.0348,absent,yes,0,Clock,dog
2410026,Clock,random,,0.0285,,no,0,Clock,kite
