image_id,class,stratum,cell,text_score,reference,exhaustive,n_boxes
2334669,bird,boundary,,0.0369,absent,yes,0
2333568,bird,boundary,,0.0366,absent,yes,0
2374225,bird,boundary,,0.0364,absent,yes,0
2393671,bird,boundary,,0.0364,absent,yes,0
2332446,bird,boundary,,0.0364,absent,yes,0
2361418,bird,boundary,,0.0363,absent,yes,0
2390717,bird,boundary,,0.0359,absent,yes,0
2392328,bird,boundary,,0.0359,absent,yes,0
2385612,bird,boundary,,0.0356,absent,yes,0
2367693,bird,boundary,,0.0351,absent,yes,0
2387501,bird,boundary,,0.035,absent,yes,0
2398831,bird,boundary,,0.0346,absent,yes,0
2349196,bird,boundary,,0.0342,absent,yes,0
2413949,bird,boundary,,0.0342,absent,yes,0
2375799,bird,boundary,,0.0341,absent,yes,0
2335533,bird,boundary,,0.0341,absent,yes,0
2404138,bird,boundary,,0.0337,absent,yes,0
2408728,bird,boundary,,0.0333,absent,yes,0
2391991,bird,boundary,,0.0332,absent,yes,0
2357112,bird,boundary,,0.0331,absent,yes,0
2361915,bird,boundary,,0.0329,absent,yes,0
2371698,bird,boundary,,0.0327,absent,yes,0
2398113,bird,boundary,,0.032,absent,yes,0
2331856,bird,boundary,,0.0319,absent,yes,0
2364631,bird,boundary,,0.0317,absent,yes,0
2351653,bird,boundary,,0.0311,absent,yes,0
2404999,bird,random,,0.0102,absent,no,0
2406531,bird,random,,-0.0301,absent,no,0
2388076,bird,random,,-0.0093,absent,no,0
2416894,bird,random,,0.0143,absent,no,0
2391358,bird,random,,-0.0155,absent,no,0
2416854,bird,random,,-0.0058,absent,no,0
2382266,bird,random,,0.0041,absent,no,0
2365190,bird,random,,-0.0059,absent,no,0
2326806,bird,random,,-0.0028,absent,no,0
2337180,bird,random,,-0.0122,absent,no,0
2375943,bird,random,,-0.0055,absent,no,0
2385237,bird,random,,0.0081,absent,no,0
2399596,bird,random,,-0.0032,absent,no,0
2416902,bird,random,,0.0004,absent,no,0
2350673,bird,random,,0.0089,absent,no,0
2316125,bird,random,,0.0086,absent,no,0
2393454,bird,random,,0.0041,absent,no,0
2345483,bird,random,,0.0053,absent,no,0
2413733,bird,random,,-0.0026,absent,no,0
2385600,bird,random,,-0.0163,absent,no,0
2331453,bird,random,,-0.0155,absent,no,0
2403317,bird,random,,-0.0164,absent,no,0
4053,bird,random,,-0.0152,absent,no,0
2373903,bird,random,,0.0059,absent,no,0
2396785,bird,random,,-0.0056,absent,no,0
2331530,bird,random,,0.0137,absent,no,0
2405778,bird,random,,0.0042,absent,no,0
2403260,bird,random,,0.0011,absent,no,0
2367980,bird,random,,0.0134,absent,no,0
2323866,bird,random,,-0.0089,absent,no,0
2362095,bird,random,,0.0159,absent,no,0
2316790,bird,random,,-0.0082,absent,no,0
2412600,bird,random,,-0.0115,absent,no,0
2334329,bird,random,,-0.0306,absent,no,0
2371399,bird,random,,0.0212,absent,no,0
2335840,bird,random,,-0.025,absent,no,0
150314,bird,random,,-0.0117,absent,no,0
2388959,bird,random,,0.0072,absent,no,0
2322204,bird,random,,-0.0247,absent,no,0
2356041,bird,random,,-0.0264,absent,no,0
2378306,bird,random,,0.0041,absent,no,0
2359772,bird,random,,-0.015,absent,no,0
2357462,bird,random,,0.007,absent,no,0
713386,bird,random,,-0.0324,absent,no,0
4454,bird,random,,-0.0299,absent,no,0
2391817,bird,random,,-0.0122,absent,no,0
2406273,bird,random,,0.0168,absent,no,0
2333517,bird,random,,0.0077,absent,no,0
2320605,bird,random,,0.012,absent,no,0
1157,bird,random,,-0.0089,absent,no,0
2396438,bird,random,,0.0207,absent,no,0
2340008,bird,random,,0.0151,absent,no,0
2417033,bird,random,,-0.0352,absent,no,0
2371509,bird,random,,-0.0039,absent,no,0
2386079,bird,random,,-0.0169,absent,no,0
2378406,bird,random,,-0.0139,absent,yes,0
2407396,bird,random,,-0.0265,absent,yes,0
2379536,bird,random,,-0.0014,absent,yes,0
2346713,bird,random,,-0.0214,absent,yes,0
2348538,bird,random,,-0.0001,absent,yes,0
2377703,bird,random,,-0.0086,absent,yes,0
2404568,bird,random,,0.0147,absent,yes,0
2343672,bird,random,,-0.012,absent,yes,0
2335146,bird,random,,0.0061,absent,yes,0
2364586,bird,random,,-0.0263,absent,yes,0
2413495,bird,random,,0.0118,absent,yes,0
2331386,bird,random,,-0.0047,absent,yes,0
2407470,bird,random,,-0.0184,absent,yes,0
