image_id,class,stratum,cell,text_score,reference,exhaustive,n_boxes,detector,driver
3801,Chair,random,,0.0487,,no,0,Chair,bench
2315796,Chair,random,,0.0284,,no,0,Chair,car
2370271,Chair,random,,0.0186,absent,yes,0,Chair,bird
2393325,Chair,random,,0.01,absent,yes,0,Chair,cup
2388486,Chair,random,,0.0236,present,yes,0,Chair,bowl
1592557,Chair,random,,0.0233,,no,0,Chair,fork
497980,Chair,random,,0.0123,,no,0,Chair,bench
2403285,Chair,random,,0.019,absent,yes,0,Chair,kite
2411445,Chair,random,,0.0491,,no,0,Chair,bicycle
2402404,Chair,random,,0.032,,no,0,Chair,umbrella
2341076,Chair,random,,0.0401,absent,yes,0,Chair,bowl
2392734,Chair,random,,0.0268,absent,yes,0,Chair,kite
2320550,Chair,random,,0.0117,absent,yes,0,Chair,bench
2318153,Chair,random,,0.0302,absent,yes,0,Chair,fork
2358239,Chair,random,,0.0114,absent,yes,0,Chair,bird
2373243,Chair,random,,0.013,,no,0,Chair,bird
2392277,Chair,random,,0.0255,,no,0,Chair,bowl
4214,Chair,random,,0.0134,,no,0,Chair,fork
2352911,Chair,random,,0.0331,,no,0,Chair,bowl
2329538,Chair,random,,0.0147,,no,0,Chair,bench
2409231,Chair,random,,0.017,,no,0,Chair,bowl
2321487,Chair,random,,0.0043,absent,yes,0,Chair,bird
2386652,Chair,random,,0.014,absent,yes,0,Chair,bird
2316043,Chair,random,,0.0192,absent,yes,0,Chair,car
2340667,Chair,random,,0.02,,no,0,Chair,bicycle
2353402,Chair,random,,0.0515,,no,0,Chair,bus
1593184,Chair,random,,0.0417,absent,yes,0,Chair,dog
2392480,Chair,random,,0.0531,,no,0,Chair,bowl
2361524,Chair,random,,0.0098,absent,yes,0,Chair,boat
2334397,Chair,random,,0.007,,no,0,Chair,bowl
2320159,Chair,random,,0.0198,present,yes,0,Chair,spoon
2359994,Chair,random,,0.02,,no,0,Chair,bus
2366442,Chair,random,,0.0404,absent,yes,0,Chair,bowl
2380376,Chair,random,,0.0097,,no,0,Chair,car
2416293,Chair,random,,0.0191,absent,yes,0,Chair,kite
2335019,Chair,random,,0.0156,,no,0,Chair,bench
2374137,Chair,random,,0.0087,,no,0,Chair,dog
2316533,Chair,random,,0.025,absent,yes,0,Chair,kite
2372204,Chair,random,,0.0081,,no,0,Chair,bowl
2364952,Chair,random,,0.0186,absent,yes,0,Chair,bird
2327535,Chair,random,,0.0311,,no,0,Chair,cup
1159799,Chair,random,,0.0239,,no,0,Chair,bowl
61589,Chair,random,,0.0178,,no,0,Chair,kite
2396098,Chair,random,,0.0475,absent,yes,0,Chair,bench
2363160,Chair,random,,0.0104,absent,yes,0,Chair,bird
2357470,Chair,random,,0.0348,absent,yes,0,Chair,dog
2410026,Chair,random,,0.0285,,no,0,Chair,kite
