image_id,class,stratum,cell,text_score,reference,exhaustive,n_boxes
2379130,clock,boundary,,0.0152,absent,no,0
2382944,clock,boundary,,0.015,absent,no,0
2202,clock,boundary,,0.015,absent,no,0
2401896,clock,boundary,,0.0149,absent,no,0
2367,clock,boundary,,0.0148,absent,no,0
2340984,clock,boundary,,0.0147,absent,no,0
1592588,clock,boundary,,0.0145,absent,no,0
2407548,clock,boundary,,0.0145,absent,no,0
2413733,clock,boundary,,0.0145,absent,no,0
2360753,clock,boundary,,0.0139,absent,no,0
2349071,clock,boundary,,0.0138,absent,no,0
1159560,clock,boundary,,0.0137,absent,no,0
2327380,clock,boundary,,0.0135,absent,no,0
1990,clock,boundary,,0.0134,absent,no,0
2350725,clock,boundary,,0.0134,absent,no,0
2365331,clock,boundary,,0.0133,absent,no,0
2316157,clock,boundary,,0.0129,absent,no,0
2371725,clock,boundary,,0.0128,absent,no,0
2394526,clock,boundary,,0.0128,absent,no,0
2407670,clock,boundary,,0.0128,absent,no,0
2383840,clock,boundary,,0.0124,absent,no,0
2370714,clock,boundary,,0.0123,absent,no,0
2367860,clock,boundary,,0.0121,absent,no,0
2329127,clock,boundary,,0.0121,absent,no,0
2386056,clock,boundary,,0.0119,absent,no,0
2330522,clock,boundary,,0.0119,absent,no,0
409,clock,boundary,,0.0119,absent,no,0
2368150,clock,boundary,,0.0119,absent,no,0
775,clock,boundary,,0.0118,absent,no,0
2399824,clock,boundary,,0.0117,absent,no,0
3593,clock,boundary,,0.0116,absent,no,0
2376310,clock,boundary,,0.0115,absent,no,0
2409813,clock,boundary,,0.0115,absent,no,0
2395403,clock,boundary,,0.0115,absent,no,0
2367739,clock,boundary,,0.0114,absent,no,0
2413072,clock,boundary,,0.0114,absent,no,0
2374274,clock,boundary,,0.0112,absent,no,0
2373367,clock,boundary,,0.0112,absent,no,0
2388710,clock,boundary,,0.0111,absent,no,0
2335306,clock,boundary,,0.0109,absent,no,0
2377184,clock,boundary,,0.0108,absent,no,0
2332116,clock,boundary,,0.0107,absent,no,0
2406453,clock,boundary,,0.0105,absent,no,0
2366570,clock,boundary,,0.0105,absent,no,0
2404368,clock,boundary,,0.0105,absent,no,0
3253,clock,boundary,,0.0104,absent,no,0
1869,clock,boundary,,0.0103,absent,no,0
2374224,clock,boundary,,0.0102,absent,no,0
2367901,clock,boundary,,0.0102,absent,no,0
2385956,clock,boundary,,0.0102,absent,no,0
2398578,clock,boundary,,0.01,absent,no,0
2327394,clock,boundary,,0.01,absent,no,0
2372724,clock,boundary,,0.0099,absent,no,0
2362604,clock,boundary,,0.0099,absent,no,0
2330722,clock,boundary,,0.0098,absent,no,0
2416141,clock,boundary,,0.0097,absent,no,0
2384075,clock,boundary,,0.0095,absent,no,0
1199,clock,boundary,,0.0093,absent,no,0
2412754,clock,boundary,,0.0092,absent,no,0
2372014,clock,boundary,,0.0092,absent,no,0
2353523,clock,boundary,,0.0091,absent,no,0
2378783,clock,boundary,,0.0089,absent,no,0
2322223,clock,boundary,,0.0088,absent,no,0
2982,clock,boundary,,0.0087,absent,no,0
2392264,clock,boundary,,0.0087,absent,no,0
2372302,clock,boundary,,0.0087,absent,no,0
2382826,clock,boundary,,0.0086,absent,no,0
2374373,clock,boundary,,0.0085,absent,no,0
1860,clock,boundary,,0.0085,absent,no,0
2938,clock,boundary,,0.0085,absent,no,0
2360756,clock,boundary,,0.0085,absent,no,0
2400,clock,boundary,,0.0084,absent,no,0
2392030,clock,boundary,,0.0084,absent,no,0
2386549,clock,boundary,,0.0082,absent,no,0
1602,clock,boundary,,0.0082,absent,no,0
2814,clock,boundary,,0.0081,absent,no,0
2412456,clock,boundary,,0.008,absent,no,0
2350085,clock,boundary,,0.008,absent,no,0
3402,clock,boundary,,0.008,absent,no,0
2383825,clock,boundary,,0.0079,absent,no,0
2387439,clock,boundary,,0.0076,absent,no,0
2343951,clock,boundary,,0.0075,absent,no,0
4119,clock,boundary,,0.0075,absent,no,0
2328712,clock,boundary,,0.0074,absent,no,0
3524,clock,boundary,,0.0074,absent,no,0
2343784,clock,boundary,,0.0074,absent,no,0
2332854,clock,boundary,,0.0073,absent,no,0
2376820,clock,boundary,,0.0073,absent,no,0
2380496,clock,boundary,,0.0071,absent,no,0
2230,clock,boundary,,0.007,absent,no,0
1592575,clock,boundary,,0.007,absent,no,0
2398671,clock,boundary,,0.0068,absent,no,0
2318383,clock,boundary,,0.0068,absent,no,0
1592159,clock,boundary,,0.0068,absent,no,0
2382681,clock,boundary,,0.0068,absent,no,0
2384235,clock,boundary,,0.0067,absent,no,0
2398108,clock,boundary,,0.0066,absent,no,0
2398807,clock,boundary,,0.0066,absent,no,0
2393732,clock,boundary,,0.0066,absent,no,0
2383997,clock,boundary,,0.0064,absent,no,0
2399237,clock,boundary,,0.0064,absent,no,0
2420,clock,boundary,,0.0063,absent,no,0
2823,clock,boundary,,0.0063,absent,no,0
286045,clock,boundary,,0.006,absent,no,0
2363642,clock,boundary,,0.006,absent,no,0
2398959,clock,boundary,,0.0443,absent,yes,0
2365421,clock,boundary,,0.039,absent,yes,0
2394120,clock,boundary,,0.0384,absent,yes,0
2391991,clock,boundary,,0.0375,absent,yes,0
2385456,clock,boundary,,0.0337,absent,yes,0
2338822,clock,boundary,,0.0328,absent,yes,0
2380193,clock,boundary,,0.0292,absent,yes,0
2382257,clock,boundary,,0.0286,absent,yes,0
2417941,clock,boundary,,0.0277,absent,yes,0
2377771,clock,boundary,,0.0271,absent,yes,0
2391856,clock,boundary,,0.0259,absent,yes,0
2413495,clock,boundary,,0.0244,absent,yes,0
2415536,clock,boundary,,0.0239,absent,yes,0
2416821,clock,boundary,,0.0237,absent,yes,0
2329296,clock,boundary,,0.0225,absent,yes,0
2316765,clock,boundary,,0.0222,absent,yes,0
2393864,clock,boundary,,0.0219,absent,yes,0
2330273,clock,boundary,,0.0216,absent,yes,0
2390345,clock,boundary,,0.0214,absent,yes,0
2377105,clock,boundary,,0.0207,absent,yes,0
2336820,clock,boundary,,0.0207,absent,yes,0
2350334,clock,boundary,,0.0201,absent,yes,0
2360389,clock,boundary,,0.0195,absent,yes,0
2332239,clock,boundary,,0.0195,absent,yes,0
2378930,clock,boundary,,0.0186,absent,yes,0
2328329,clock,boundary,,0.0185,absent,yes,0
2409067,clock,boundary,,0.018,absent,yes,0
2415887,clock,boundary,,0.0177,absent,yes,0
2417271,clock,boundary,,0.0177,absent,yes,0
2403589,clock,boundary,,0.0176,absent,yes,0
2395761,clock,boundary,,0.0175,absent,yes,0
2401954,clock,boundary,,0.0173,absent,yes,0
2376809,clock,boundary,,0.0167,absent,yes,0
2398378,clock,boundary,,0.0167,absent,yes,0
2315790,clock,boundary,,0.0167,absent,yes,0
2362740,clock,boundary,,0.0166,absent,yes,0
2346019,clock,boundary,,0.0162,absent,yes,0
2413302,clock,boundary,,0.0161,absent,yes,0
2409385,clock,boundary,,0.0161,absent,yes,0
2399032,clock,boundary,,0.0157,absent,yes,0
3366,clock,random,,-0.0159,absent,no,0
2372525,clock,random,,-0.0307,absent,no,0
713386,clock,random,,-0.0416,absent,no,0
4540,clock,random,,-0.0354,absent,no,0
2409680,clock,random,,-0.0347,absent,no,0
2326944,clock,random,,-0.0259,absent,no,0
2340477,clock,random,,-0.0316,absent,no,0
2330232,clock,random,,-0.0327,absent,no,0
2328179,clock,random,,-0.0092,absent,no,0
2334042,clock,random,,-0.0028,absent,no,0
2329999,clock,random,,-0.0014,absent,no,0
2411873,clock,random,,-0.0247,absent,no,0
2396609,clock,random,,-0.0126,absent,no,0
2400101,clock,random,,-0.0332,absent,no,0
1593148,clock,random,,-0.0096,absent,no,0
2360453,clock,random,,-0.0375,absent,no,0
2403034,clock,random,,-0.0309,absent,no,0
2404520,clock,random,,0.003,absent,no,0
2320217,clock,random,,-0.0372,absent,no,0
2320370,clock,random,,-0.0097,absent,no,0
2361879,clock,random,,-0.0127,absent,no,0
1159774,clock,random,,-0.0143,absent,no,0
1039,clock,random,,-0.0481,absent,no,0
2347675,clock,random,,-0.0086,absent,no,0
2317082,clock,random,,0.0037,absent,no,0
1593133,clock,random,,-0.039,absent,no,0
1592610,clock,random,,-0.0262,absent,no,0
2415184,clock,random,,-0.0138,absent,no,0
2316449,clock,random,,0.0045,absent,no,0
2353391,clock,random,,-0.0269,absent,no,0
2329438,clock,random,,-0.0286,absent,no,0
1159625,clock,random,,-0.0258,absent,no,0
286012,clock,random,,-0.0283,absent,no,0
2335495,clock,random,,0.0001,absent,no,0
2321718,clock,random,,-0.0102,absent,no,0
3925,clock,random,,-0.0145,absent,no,0
2409877,clock,random,,-0.0359,absent,no,0
2413446,clock,random,,-0.0275,absent,no,0
2388956,clock,random,,-0.0184,absent,no,0
2338705,clock,random,,-0.0052,absent,no,0
2396901,clock,random,,-0.0224,absent,no,0
2387059,clock,random,,-0.0138,absent,no,0
2342011,clock,random,,-0.0187,absent,no,0
2380685,clock,random,,-0.0147,absent,no,0
2403385,clock,random,,-0.017,absent,no,0
2360540,clock,random,,-0.0206,absent,no,0
2361697,clock,random,,0.001,absent,no,0
2406476,clock,random,,-0.039,absent,no,0
2329621,clock,random,,-0.0284,absent,no,0
2332559,clock,random,,-0.0265,absent,no,0
2404087,clock,random,,-0.0285,absent,no,0
2375289,clock,random,,0.0049,absent,no,0
2371337,clock,random,,-0.0392,absent,no,0
2389942,clock,random,,-0.0388,absent,no,0
2329367,clock,random,,-0.0369,absent,no,0
2395407,clock,random,,-0.0104,absent,yes,0
2376751,clock,random,,-0.0282,absent,yes,0
2396637,clock,random,,-0.0505,absent,yes,0
2375762,clock,random,,-0.0271,absent,yes,0
2358239,clock,random,,-0.0197,absent,yes,0
2369842,clock,random,,-0.0336,absent,yes,0
2384897,clock,random,,-0.0458,absent,yes,0
2396675,clock,random,,-0.0134,absent,yes,0
2345334,clock,random,,-0.0294,absent,yes,0
2395566,clock,random,,-0.0154,absent,yes,0
1592591,clock,random,,-0.0161,absent,yes,0
2328039,clock,random,,-0.0204,absent,yes,0
2366302,clock,random,,-0.0392,absent,yes,0
2363700,clock,random,,-0.0352,absent,yes,0
