image_id,class,stratum,cell,text_score,reference,exhaustive,n_boxes,detector
2403697,cup,boundary,,0.0312,absent,no,0,cup incl mugs glasses and stemware
2327535,cup,boundary,,0.0311,absent,no,0,cup incl mugs glasses and stemware
2406885,cup,boundary,,0.031,absent,no,0,cup incl mugs glasses and stemware
2363740,cup,boundary,,0.031,absent,no,0,cup incl mugs glasses and stemware
2362164,cup,boundary,,0.0307,absent,no,0,cup incl mugs glasses and stemware
2363003,cup,boundary,,0.0305,absent,no,0,cup incl mugs glasses and stemware
2395321,cup,boundary,,0.0303,absent,no,0,cup incl mugs glasses and stemware
2408893,cup,boundary,,0.0303,absent,no,0,cup incl mugs glasses and stemware
2386549,cup,boundary,,0.0302,absent,no,0,cup incl mugs glasses and stemware
2357899,cup,boundary,,0.0296,absent,no,0,cup incl mugs glasses and stemware
2341194,cup,boundary,,0.0294,absent,no,0,cup incl mugs glasses and stemware
2412576,cup,boundary,,0.0291,absent,no,0,cup incl mugs glasses and stemware
2340117,cup,boundary,,0.0291,absent,no,0,cup incl mugs glasses and stemware
2351745,cup,boundary,,0.0289,absent,no,0,cup incl mugs glasses and stemware
2366721,cup,boundary,,0.0288,absent,no,0,cup incl mugs glasses and stemware
2346009,cup,boundary,,0.0288,absent,no,0,cup incl mugs glasses and stemware
2413622,cup,boundary,,0.0286,absent,no,0,cup incl mugs glasses and stemware
2319786,cup,boundary,,0.0286,absent,no,0,cup incl mugs glasses and stemware
2350411,cup,boundary,,0.0284,absent,no,0,cup incl mugs glasses and stemware
3546,cup,boundary,,0.0284,absent,no,0,cup incl mugs glasses and stemware
2316449,cup,boundary,,0.0283,absent,no,0,cup incl mugs glasses and stemware
2404665,cup,boundary,,0.0283,absent,no,0,cup incl mugs glasses and stemware
2394526,cup,boundary,,0.028,absent,no,0,cup incl mugs glasses and stemware
2386231,cup,boundary,,0.0279,absent,no,0,cup incl mugs glasses and stemware
2416228,cup,boundary,,0.0277,absent,no,0,cup incl mugs glasses and stemware
2335811,cup,boundary,,0.0276,absent,no,0,cup incl mugs glasses and stemware
2358144,cup,boundary,,0.0276,absent,no,0,cup incl mugs glasses and stemware
2371661,cup,boundary,,0.0272,absent,no,0,cup incl mugs glasses and stemware
2402426,cup,boundary,,0.0271,absent,no,0,cup incl mugs glasses and stemware
2370714,cup,boundary,,0.0271,absent,no,0,cup incl mugs glasses and stemware
2318471,cup,boundary,,0.027,absent,no,0,cup incl mugs glasses and stemware
2375334,cup,boundary,,0.027,absent,no,0,cup incl mugs glasses and stemware
2412065,cup,boundary,,0.027,absent,no,0,cup incl mugs glasses and stemware
2403305,cup,boundary,,0.0269,absent,no,0,cup incl mugs glasses and stemware
2316157,cup,boundary,,0.0268,absent,no,0,cup incl mugs glasses and stemware
2331786,cup,boundary,,0.0266,absent,no,0,cup incl mugs glasses and stemware
2390771,cup,boundary,,0.0265,absent,no,0,cup incl mugs glasses and stemware
152,cup,boundary,,0.0264,absent,no,0,cup incl mugs glasses and stemware
2372953,cup,boundary,,0.0263,absent,no,0,cup incl mugs glasses and stemware
2358407,cup,boundary,,0.0262,absent,no,0,cup incl mugs glasses and stemware
2400917,cup,boundary,,0.0262,absent,no,0,cup incl mugs glasses and stemware
2328059,cup,boundary,,0.0261,absent,no,0,cup incl mugs glasses and stemware
2380874,cup,boundary,,0.026,absent,no,0,cup incl mugs glasses and stemware
2386755,cup,boundary,,0.0259,absent,no,0,cup incl mugs glasses and stemware
2350867,cup,boundary,,0.0259,absent,no,0,cup incl mugs glasses and stemware
2394798,cup,boundary,,0.0259,absent,no,0,cup incl mugs glasses and stemware
2410103,cup,boundary,,0.0258,absent,no,0,cup incl mugs glasses and stemware
2394713,cup,boundary,,0.0257,absent,no,0,cup incl mugs glasses and stemware
2386056,cup,boundary,,0.0257,absent,no,0,cup incl mugs glasses and stemware
2381142,cup,boundary,,0.0257,absent,no,0,cup incl mugs glasses and stemware
2390985,cup,boundary,,0.0257,absent,no,0,cup incl mugs glasses and stemware
2380353,cup,boundary,,0.0256,absent,no,0,cup incl mugs glasses and stemware
2367860,cup,boundary,,0.0256,absent,no,0,cup incl mugs glasses and stemware
2402185,cup,boundary,,0.0255,absent,no,0,cup incl mugs glasses and stemware
2367,cup,boundary,,0.0255,absent,no,0,cup incl mugs glasses and stemware
2370389,cup,boundary,,0.0254,absent,no,0,cup incl mugs glasses and stemware
2326567,cup,boundary,,0.0253,absent,no,0,cup incl mugs glasses and stemware
2341608,cup,boundary,,0.0253,absent,no,0,cup incl mugs glasses and stemware
2382355,cup,boundary,,0.0252,absent,no,0,cup incl mugs glasses and stemware
2381190,cup,boundary,,0.0251,absent,no,0,cup incl mugs glasses and stemware
2408003,cup,boundary,,0.025,absent,no,0,cup incl mugs glasses and stemware
2342748,cup,boundary,,0.025,absent,no,0,cup incl mugs glasses and stemware
2417784,cup,boundary,,0.025,absent,no,0,cup incl mugs glasses and stemware
2364560,cup,boundary,,0.0249,absent,no,0,cup incl mugs glasses and stemware
2375949,cup,boundary,,0.0249,absent,no,0,cup incl mugs glasses and stemware
2329926,cup,boundary,,0.0249,absent,no,0,cup incl mugs glasses and stemware
2399824,cup,boundary,,0.0249,absent,no,0,cup incl mugs glasses and stemware
2337511,cup,boundary,,0.0249,absent,no,0,cup incl mugs glasses and stemware
2327394,cup,boundary,,0.0248,absent,no,0,cup incl mugs glasses and stemware
2385895,cup,boundary,,0.0248,absent,no,0,cup incl mugs glasses and stemware
2333132,cup,boundary,,0.0244,absent,no,0,cup incl mugs glasses and stemware
2351017,cup,boundary,,0.0243,absent,no,0,cup incl mugs glasses and stemware
2373732,cup,boundary,,0.0241,absent,no,0,cup incl mugs glasses and stemware
2388216,cup,boundary,,0.024,absent,no,0,cup incl mugs glasses and stemware
2348449,cup,boundary,,0.0239,absent,no,0,cup incl mugs glasses and stemware
2413818,cup,boundary,,0.0238,absent,no,0,cup incl mugs glasses and stemware
2347667,cup,boundary,,0.0238,absent,no,0,cup incl mugs glasses and stemware
2371410,cup,boundary,,0.0236,absent,no,0,cup incl mugs glasses and stemware
713657,cup,boundary,,0.0236,absent,no,0,cup incl mugs glasses and stemware
2338112,cup,boundary,,0.0235,absent,no,0,cup incl mugs glasses and stemware
713337,cup,boundary,,0.0234,absent,no,0,cup incl mugs glasses and stemware
2342300,cup,boundary,,0.0234,absent,no,0,cup incl mugs glasses and stemware
2393952,cup,boundary,,0.0234,absent,no,0,cup incl mugs glasses and stemware
2346181,cup,boundary,,0.0233,absent,no,0,cup incl mugs glasses and stemware
2326762,cup,boundary,,0.0233,absent,no,0,cup incl mugs glasses and stemware
2416997,cup,boundary,,0.0232,absent,no,0,cup incl mugs glasses and stemware
2414617,cup,boundary,,0.0232,absent,no,0,cup incl mugs glasses and stemware
2387707,cup,boundary,,0.0231,absent,no,0,cup incl mugs glasses and stemware
2404223,cup,boundary,,0.0231,absent,no,0,cup incl mugs glasses and stemware
2344445,cup,boundary,,0.0231,absent,no,0,cup incl mugs glasses and stemware
2399091,cup,boundary,,0.0231,absent,no,0,cup incl mugs glasses and stemware
2343220,cup,boundary,,0.0229,absent,no,0,cup incl mugs glasses and stemware
2372457,cup,boundary,,0.0229,absent,no,0,cup incl mugs glasses and stemware
2376426,cup,boundary,,0.0228,absent,no,0,cup incl mugs glasses and stemware
3402,cup,boundary,,0.0228,absent,no,0,cup incl mugs glasses and stemware
2406303,cup,boundary,,0.0227,absent,no,0,cup incl mugs glasses and stemware
2385600,cup,boundary,,0.0227,absent,no,0,cup incl mugs glasses and stemware
2416854,cup,boundary,,0.0227,absent,no,0,cup incl mugs glasses and stemware
2389196,cup,boundary,,0.0225,absent,no,0,cup incl mugs glasses and stemware
2387439,cup,boundary,,0.0225,absent,no,0,cup incl mugs glasses and stemware
4185,cup,boundary,,0.0224,absent,no,0,cup incl mugs glasses and stemware
2316790,cup,boundary,,0.0224,absent,no,0,cup incl mugs glasses and stemware
2351431,cup,boundary,,0.0224,absent,no,0,cup incl mugs glasses and stemware
2938,cup,boundary,,0.0223,absent,no,0,cup incl mugs glasses and stemware
2338949,cup,boundary,,0.0714,absent,yes,0,cup incl mugs glasses and stemware
2371698,cup,boundary,,0.0562,absent,yes,0,cup incl mugs glasses and stemware
2372816,cup,boundary,,0.0547,absent,yes,0,cup incl mugs glasses and stemware
2357112,cup,boundary,,0.0537,absent,yes,0,cup incl mugs glasses and stemware
2335797,cup,boundary,,0.0535,absent,yes,0,cup incl mugs glasses and stemware
2416172,cup,boundary,,0.05,absent,yes,0,cup incl mugs glasses and stemware
2375571,cup,boundary,,0.0498,absent,yes,0,cup incl mugs glasses and stemware
2391360,cup,boundary,,0.0485,absent,yes,0,cup incl mugs glasses and stemware
2336173,cup,boundary,,0.0483,absent,yes,0,cup incl mugs glasses and stemware
2409788,cup,boundary,,0.048,absent,yes,0,cup incl mugs glasses and stemware
2343118,cup,boundary,,0.047,absent,yes,0,cup incl mugs glasses and stemware
2403936,cup,boundary,,0.0468,absent,yes,0,cup incl mugs glasses and stemware
2406930,cup,boundary,,0.0467,absent,yes,0,cup incl mugs glasses and stemware
2318871,cup,boundary,,0.045,absent,yes,0,cup incl mugs glasses and stemware
2416821,cup,boundary,,0.0441,absent,yes,0,cup incl mugs glasses and stemware
2405441,cup,boundary,,0.0432,absent,yes,0,cup incl mugs glasses and stemware
2393864,cup,boundary,,0.0431,absent,yes,0,cup incl mugs glasses and stemware
2351456,cup,boundary,,0.0429,absent,yes,0,cup incl mugs glasses and stemware
2409590,cup,boundary,,0.042,absent,yes,0,cup incl mugs glasses and stemware
2385015,cup,boundary,,0.0419,absent,yes,0,cup incl mugs glasses and stemware
2402068,cup,boundary,,0.0417,absent,yes,0,cup incl mugs glasses and stemware
2360389,cup,boundary,,0.0417,absent,yes,0,cup incl mugs glasses and stemware
2352831,cup,boundary,,0.0414,absent,yes,0,cup incl mugs glasses and stemware
2398029,cup,boundary,,0.0413,absent,yes,0,cup incl mugs glasses and stemware
2376809,cup,boundary,,0.0407,absent,yes,0,cup incl mugs glasses and stemware
2319493,cup,boundary,,0.04,absent,yes,0,cup incl mugs glasses and stemware
2381000,cup,boundary,,0.0398,absent,yes,0,cup incl mugs glasses and stemware
2377779,cup,boundary,,0.0388,absent,yes,0,cup incl mugs glasses and stemware
2316159,cup,boundary,,0.0386,absent,yes,0,cup incl mugs glasses and stemware
2411584,cup,boundary,,0.0375,absent,yes,0,cup incl mugs glasses and stemware
2392420,cup,boundary,,0.0373,absent,yes,0,cup incl mugs glasses and stemware
2335733,cup,boundary,,0.037,absent,yes,0,cup incl mugs glasses and stemware
2396332,cup,boundary,,0.0365,absent,yes,0,cup incl mugs glasses and stemware
2340265,cup,boundary,,0.0359,absent,yes,0,cup incl mugs glasses and stemware
2358316,cup,boundary,,0.0359,absent,yes,0,cup incl mugs glasses and stemware
2348241,cup,boundary,,0.0356,absent,yes,0,cup incl mugs glasses and stemware
2319729,cup,boundary,,0.0355,absent,yes,0,cup incl mugs glasses and stemware
2335533,cup,boundary,,0.0355,absent,yes,0,cup incl mugs glasses and stemware
2320229,cup,boundary,,0.0354,absent,yes,0,cup incl mugs glasses and stemware
2361317,cup,boundary,,0.0345,absent,yes,0,cup incl mugs glasses and stemware
2392470,cup,random,,0.0083,absent,no,0,cup incl mugs glasses and stemware
2353337,cup,random,,-0.0186,absent,no,0,cup incl mugs glasses and stemware
2329492,cup,random,,-0.014,absent,no,0,cup incl mugs glasses and stemware
2316614,cup,random,,-0.0252,absent,no,0,cup incl mugs glasses and stemware
2375429,cup,random,,-0.0073,absent,no,0,cup incl mugs glasses and stemware
2393876,cup,random,,-0.0051,absent,no,0,cup incl mugs glasses and stemware
2325713,cup,random,,-0.013,absent,no,0,cup incl mugs glasses and stemware
2355927,cup,random,,-0.0177,absent,no,0,cup incl mugs glasses and stemware
2338213,cup,random,,-0.0144,absent,no,0,cup incl mugs glasses and stemware
2326955,cup,random,,0.0037,absent,no,0,cup incl mugs glasses and stemware
2350656,cup,random,,0.0164,absent,no,0,cup incl mugs glasses and stemware
2336837,cup,random,,-0.0012,absent,no,0,cup incl mugs glasses and stemware
1592016,cup,random,,-0.0127,absent,no,0,cup incl mugs glasses and stemware
2358884,cup,random,,-0.014,absent,no,0,cup incl mugs glasses and stemware
2386874,cup,random,,0.0159,absent,no,0,cup incl mugs glasses and stemware
2359994,cup,random,,-0.0135,absent,no,0,cup incl mugs glasses and stemware
2402423,cup,random,,0.02,absent,no,0,cup incl mugs glasses and stemware
1159376,cup,random,,-0.0244,absent,no,0,cup incl mugs glasses and stemware
2380876,cup,random,,0.0039,absent,no,0,cup incl mugs glasses and stemware
2323502,cup,random,,0.0159,absent,no,0,cup incl mugs glasses and stemware
2375314,cup,random,,0.0038,absent,no,0,cup incl mugs glasses and stemware
2413018,cup,random,,-0.014,absent,no,0,cup incl mugs glasses and stemware
2325077,cup,random,,-0.0076,absent,no,0,cup incl mugs glasses and stemware
2378778,cup,random,,0.0068,absent,no,0,cup incl mugs glasses and stemware
2347114,cup,random,,0.0055,absent,no,0,cup incl mugs glasses and stemware
1025,cup,random,,0.0004,absent,no,0,cup incl mugs glasses and stemware
2393221,cup,random,,0.0177,absent,no,0,cup incl mugs glasses and stemware
2329736,cup,random,,0.0063,absent,no,0,cup incl mugs glasses and stemware
2346500,cup,random,,-0.0218,absent,no,0,cup incl mugs glasses and stemware
2412452,cup,random,,-0.0124,absent,no,0,cup incl mugs glasses and stemware
2407573,cup,random,,-0.0068,absent,no,0,cup incl mugs glasses and stemware
2330097,cup,random,,-0.0109,absent,no,0,cup incl mugs glasses and stemware
3260,cup,random,,-0.0014,absent,no,0,cup incl mugs glasses and stemware
2411277,cup,random,,-0.0027,absent,no,0,cup incl mugs glasses and stemware
2388658,cup,random,,-0.0023,absent,no,0,cup incl mugs glasses and stemware
2388266,cup,random,,0.0002,absent,no,0,cup incl mugs glasses and stemware
712974,cup,random,,-0.0026,absent,no,0,cup incl mugs glasses and stemware
2328886,cup,random,,0.0173,absent,no,0,cup incl mugs glasses and stemware
2401975,cup,random,,0.0117,absent,no,0,cup incl mugs glasses and stemware
2391358,cup,random,,-0.0156,absent,no,0,cup incl mugs glasses and stemware
2400514,cup,random,,-0.0093,absent,no,0,cup incl mugs glasses and stemware
2393005,cup,random,,0.0013,absent,no,0,cup incl mugs glasses and stemware
2318309,cup,random,,0.0186,absent,no,0,cup incl mugs glasses and stemware
2325472,cup,random,,-0.0014,absent,no,0,cup incl mugs glasses and stemware
2390933,cup,random,,-0.0122,absent,no,0,cup incl mugs glasses and stemware
2338693,cup,random,,0.0126,absent,no,0,cup incl mugs glasses and stemware
1592610,cup,random,,0.0167,absent,no,0,cup incl mugs glasses and stemware
2382555,cup,random,,-0.0066,absent,no,0,cup incl mugs glasses and stemware
2395740,cup,random,,0.0099,absent,no,0,cup incl mugs glasses and stemware
2370510,cup,random,,-0.0064,absent,no,0,cup incl mugs glasses and stemware
2391229,cup,random,,-0.0023,absent,no,0,cup incl mugs glasses and stemware
2357224,cup,random,,0.0011,absent,no,0,cup incl mugs glasses and stemware
2392361,cup,random,,-0.0065,absent,no,0,cup incl mugs glasses and stemware
2399889,cup,random,,0.0032,absent,no,0,cup incl mugs glasses and stemware
2366308,cup,random,,0.0107,absent,no,0,cup incl mugs glasses and stemware
1803,cup,random,,0.0171,absent,no,0,cup incl mugs glasses and stemware
2354385,cup,random,,0.0141,absent,yes,0,cup incl mugs glasses and stemware
2330026,cup,random,,0.0072,absent,yes,0,cup incl mugs glasses and stemware
2373320,cup,random,,0.0171,absent,yes,0,cup incl mugs glasses and stemware
2404769,cup,random,,0.0141,absent,yes,0,cup incl mugs glasses and stemware
2335308,cup,random,,-0.0165,absent,yes,0,cup incl mugs glasses and stemware
2329349,cup,random,,0.0292,absent,yes,0,cup incl mugs glasses and stemware
2344491,cup,random,,-0.0091,absent,yes,0,cup incl mugs glasses and stemware
2353593,cup,random,,0.0121,absent,yes,0,cup incl mugs glasses and stemware
2341104,cup,random,,-0.0177,absent,yes,0,cup incl mugs glasses and stemware
2380713,cup,random,,0.0002,absent,yes,0,cup incl mugs glasses and stemware
1592669,cup,random,,0.0159,absent,yes,0,cup incl mugs glasses and stemware
2410022,cup,random,,-0.0017,absent,yes,0,cup incl mugs glasses and stemware
2336924,cup,random,,-0.0053,absent,yes,0,cup incl mugs glasses and stemware
2365346,cup,random,,0.0182,absent,yes,0,cup incl mugs glasses and stemware
2324489,cup,positive_boxed,cup@small,0.0,present,yes,1,cup incl mugs glasses and stemware
2340913,cup,positive_boxed,cup@small,0.0,present,yes,1,cup incl mugs glasses and stemware
2384435,cup,positive_boxed,cup@small,0.0,present,yes,1,cup incl mugs glasses and stemware
2407877,cup,positive_boxed,cup@small,0.0,present,no,1,cup incl mugs glasses and stemware
2393630,cup,positive_boxed,cup@small,0.0,present,no,1,cup incl mugs glasses and stemware
2392699,cup,positive_boxed,cup@small,0.0,present,no,1,cup incl mugs glasses and stemware
2335744,cup,positive_boxed,cup@small,0.0,present,no,1,cup incl mugs glasses and stemware
2414219,cup,positive_boxed,cup@small,0.0,present,yes,1,cup incl mugs glasses and stemware
2347787,cup,positive_boxed,cup@small,0.0,present,no,1,cup incl mugs glasses and stemware
2367528,cup,positive_boxed,cup@small,0.0,present,yes,1,cup incl mugs glasses and stemware
2408654,cup,positive_boxed,cup@medium,0.0,present,yes,1,cup incl mugs glasses and stemware
2409799,cup,positive_boxed,cup@medium,0.0,present,no,1,cup incl mugs glasses and stemware
2318248,cup,positive_boxed,cup@medium,0.0,present,no,1,cup incl mugs glasses and stemware
2409265,cup,positive_boxed,cup@medium,0.0,present,yes,1,cup incl mugs glasses and stemware
2404988,cup,positive_boxed,cup@medium,0.0,present,no,2,cup incl mugs glasses and stemware
2328362,cup,positive_boxed,cup@medium,0.0,present,no,1,cup incl mugs glasses and stemware
2364604,cup,positive_boxed,cup@medium,0.0,present,yes,1,cup incl mugs glasses and stemware
2361344,cup,positive_boxed,cup@medium,0.0,present,no,1,cup incl mugs glasses and stemware
2396680,cup,positive_boxed,cup@medium,0.0,present,yes,1,cup incl mugs glasses and stemware
2404588,cup,positive_boxed,cup@medium,0.0,present,no,1,cup incl mugs glasses and stemware
2393410,cup,positive_boxed,cup@large,0.0,present,no,1,cup incl mugs glasses and stemware
2376716,cup,positive_boxed,cup@large,0.0,present,yes,1,cup incl mugs glasses and stemware
2334634,cup,positive_boxed,cup@large,0.0,present,no,1,cup incl mugs glasses and stemware
2350438,cup,positive_boxed,cup@large,0.0,present,no,1,cup incl mugs glasses and stemware
2336065,cup,positive_boxed,cup@large,0.0,present,no,2,cup incl mugs glasses and stemware
2365654,cup,positive_boxed,cup@large,0.0,present,no,1,cup incl mugs glasses and stemware
2327208,cup,positive_boxed,cup@large,0.0,present,yes,1,cup incl mugs glasses and stemware
2319410,cup,positive_boxed,cup@large,0.0,present,no,1,cup incl mugs glasses and stemware
2392617,cup,positive_boxed,cup@large,0.0,present,no,1,cup incl mugs glasses and stemware
2363141,cup,positive_boxed,cup@large,0.0,present,no,1,cup incl mugs glasses and stemware
