image_id,class,stratum,cell,text_score,reference,exhaustive,n_boxes,detector
2361781,car,boundary,,0.0207,absent,no,0,car incl SUVs and minivans
2326707,car,boundary,,0.0207,absent,no,0,car incl SUVs and minivans
2323581,car,boundary,,0.0205,absent,no,0,car incl SUVs and minivans
2328179,car,boundary,,0.0205,absent,no,0,car incl SUVs and minivans
1573,car,boundary,,0.0204,absent,no,0,car incl SUVs and minivans
2355311,car,boundary,,0.0202,absent,no,0,car incl SUVs and minivans
2371261,car,boundary,,0.0201,absent,no,0,car incl SUVs and minivans
2399487,car,boundary,,0.0201,absent,no,0,car incl SUVs and minivans
2396438,car,boundary,,0.0201,absent,no,0,car incl SUVs and minivans
2369563,car,boundary,,0.0198,absent,no,0,car incl SUVs and minivans
2383448,car,boundary,,0.0198,absent,no,0,car incl SUVs and minivans
2375949,car,boundary,,0.0198,absent,no,0,car incl SUVs and minivans
2412586,car,boundary,,0.0198,absent,no,0,car incl SUVs and minivans
2325746,car,boundary,,0.0197,absent,no,0,car incl SUVs and minivans
2365528,car,boundary,,0.0195,absent,no,0,car incl SUVs and minivans
2411729,car,boundary,,0.0195,absent,no,0,car incl SUVs and minivans
2362309,car,boundary,,0.0191,absent,no,0,car incl SUVs and minivans
1159970,car,boundary,,0.0191,absent,no,0,car incl SUVs and minivans
2405583,car,boundary,,0.019,absent,no,0,car incl SUVs and minivans
2362867,car,boundary,,0.0187,absent,no,0,car incl SUVs and minivans
2383117,car,boundary,,0.0187,absent,no,0,car incl SUVs and minivans
2325504,car,boundary,,0.0186,absent,no,0,car incl SUVs and minivans
285609,car,boundary,,0.0186,absent,no,0,car incl SUVs and minivans
2938,car,boundary,,0.0185,absent,no,0,car incl SUVs and minivans
2395136,car,boundary,,0.0184,absent,no,0,car incl SUVs and minivans
2399596,car,boundary,,0.0183,absent,no,0,car incl SUVs and minivans
2389196,car,boundary,,0.0182,absent,no,0,car incl SUVs and minivans
2814,car,boundary,,0.0181,absent,no,0,car incl SUVs and minivans
2403877,car,boundary,,0.0181,absent,no,0,car incl SUVs and minivans
2380273,car,boundary,,0.075,absent,yes,0,car incl SUVs and minivans
2332570,car,boundary,,0.0593,absent,yes,0,car incl SUVs and minivans
2332039,car,boundary,,0.054,absent,yes,0,car incl SUVs and minivans
2340482,car,boundary,,0.0538,absent,yes,0,car incl SUVs and minivans
2401091,car,boundary,,0.0523,absent,yes,0,car incl SUVs and minivans
2351178,car,boundary,,0.0518,absent,yes,0,car incl SUVs and minivans
2416310,car,boundary,,0.0517,absent,yes,0,car incl SUVs and minivans
2379352,car,boundary,,0.051,absent,yes,0,car incl SUVs and minivans
2400633,car,boundary,,0.0494,absent,yes,0,car incl SUVs and minivans
2330283,car,boundary,,0.0491,absent,yes,0,car incl SUVs and minivans
2321911,car,boundary,,0.0479,absent,yes,0,car incl SUVs and minivans
1159420,car,boundary,,0.0468,absent,yes,0,car incl SUVs and minivans
2405532,car,boundary,,0.0467,absent,yes,0,car incl SUVs and minivans
2402432,car,boundary,,0.0437,absent,yes,0,car incl SUVs and minivans
2384924,car,boundary,,0.0435,absent,yes,0,car incl SUVs and minivans
2366480,car,boundary,,0.0432,absent,yes,0,car incl SUVs and minivans
2344023,car,boundary,,0.043,absent,yes,0,car incl SUVs and minivans
2393223,car,boundary,,0.0422,absent,yes,0,car incl SUVs and minivans
2381939,car,boundary,,0.0407,absent,yes,0,car incl SUVs and minivans
2350532,car,boundary,,0.0407,absent,yes,0,car incl SUVs and minivans
2339815,car,boundary,,0.0392,absent,yes,0,car incl SUVs and minivans
2407313,car,boundary,,0.0387,absent,yes,0,car incl SUVs and minivans
2326958,car,boundary,,0.0387,absent,yes,0,car incl SUVs and minivans
2363787,car,boundary,,0.0378,absent,yes,0,car incl SUVs and minivans
2327085,car,boundary,,0.0378,absent,yes,0,car incl SUVs and minivans
2372942,car,boundary,,0.0375,absent,yes,0,car incl SUVs and minivans
2409590,car,boundary,,0.0371,absent,yes,0,car incl SUVs and minivans
2334008,car,boundary,,0.0364,absent,yes,0,car incl SUVs and minivans
2317109,car,boundary,,0.0358,absent,yes,0,car incl SUVs and minivans
2386981,car,boundary,,0.035,absent,yes,0,car incl SUVs and minivans
2365691,car,boundary,,0.0341,absent,yes,0,car incl SUVs and minivans
1159921,car,boundary,,0.0339,absent,yes,0,car incl SUVs and minivans
2352404,car,boundary,,0.0336,absent,yes,0,car incl SUVs and minivans
2341912,car,boundary,,0.0335,absent,yes,0,car incl SUVs and minivans
2340586,car,boundary,,0.0326,absent,yes,0,car incl SUVs and minivans
2330568,car,boundary,,0.0324,absent,yes,0,car incl SUVs and minivans
2372290,car,boundary,,0.0321,absent,yes,0,car incl SUVs and minivans
2415318,car,boundary,,0.031,absent,yes,0,car incl SUVs and minivans
2339993,car,boundary,,0.0309,absent,yes,0,car incl SUVs and minivans
2391223,car,boundary,,0.0307,absent,yes,0,car incl SUVs and minivans
3872,car,random,,-0.021,absent,no,0,car incl SUVs and minivans
2417082,car,random,,0.0073,absent,no,0,car incl SUVs and minivans
4040,car,random,,0.0088,absent,no,0,car incl SUVs and minivans
2377146,car,random,,-0.0196,absent,no,0,car incl SUVs and minivans
2354324,car,random,,-0.0093,absent,no,0,car incl SUVs and minivans
2359674,car,random,,-0.0125,absent,no,0,car incl SUVs and minivans
2342675,car,random,,-0.0188,absent,no,0,car incl SUVs and minivans
2369674,car,random,,-0.0156,absent,no,0,car incl SUVs and minivans
2374216,car,random,,-0.0159,absent,no,0,car incl SUVs and minivans
2382605,car,random,,-0.008,absent,no,0,car incl SUVs and minivans
2369101,car,random,,-0.0244,absent,no,0,car incl SUVs and minivans
1159262,car,random,,-0.0148,absent,no,0,car incl SUVs and minivans
2346225,car,random,,-0.0162,absent,no,0,car incl SUVs and minivans
2323499,car,random,,-0.0227,absent,no,0,car incl SUVs and minivans
2362799,car,random,,-0.0053,absent,no,0,car incl SUVs and minivans
2352497,car,random,,-0.0283,absent,no,0,car incl SUVs and minivans
2345266,car,random,,-0.0078,absent,no,0,car incl SUVs and minivans
2323658,car,random,,-0.0115,absent,no,0,car incl SUVs and minivans
2387868,car,random,,-0.0053,absent,no,0,car incl SUVs and minivans
2323145,car,random,,-0.0079,absent,no,0,car incl SUVs and minivans
2400546,car,random,,-0.0417,absent,no,0,car incl SUVs and minivans
2395988,car,random,,0.0105,absent,no,0,car incl SUVs and minivans
2382633,car,random,,-0.008,absent,no,0,car incl SUVs and minivans
2393005,car,random,,-0.0204,absent,no,0,car incl SUVs and minivans
2315739,car,random,,-0.0072,absent,no,0,car incl SUVs and minivans
2406303,car,random,,0.0042,absent,no,0,car incl SUVs and minivans
2380288,car,random,,-0.006,absent,no,0,car incl SUVs and minivans
2359939,car,random,,-0.0009,absent,no,0,car incl SUVs and minivans
2316614,car,random,,-0.0075,absent,no,0,car incl SUVs and minivans
2384318,car,random,,-0.0176,absent,no,0,car incl SUVs and minivans
2394386,car,random,,-0.002,absent,no,0,car incl SUVs and minivans
2335496,car,random,,0.0017,absent,no,0,car incl SUVs and minivans
2360296,car,random,,-0.0213,absent,no,0,car incl SUVs and minivans
2318858,car,random,,-0.0119,absent,no,0,car incl SUVs and minivans
2409585,car,random,,-0.0104,absent,no,0,car incl SUVs and minivans
2361665,car,random,,0.0045,absent,no,0,car incl SUVs and minivans
1965,car,random,,0.0062,absent,no,0,car incl SUVs and minivans
2404665,car,random,,-0.0046,absent,no,0,car incl SUVs and minivans
2370562,car,random,,0.0033,absent,no,0,car incl SUVs and minivans
2392453,car,random,,-0.0371,absent,no,0,car incl SUVs and minivans
2331812,car,random,,-0.0106,absent,no,0,car incl SUVs and minivans
4825,car,random,,-0.0305,absent,no,0,car incl SUVs and minivans
2388265,car,random,,-0.0479,absent,no,0,car incl SUVs and minivans
2344411,car,random,,0.0107,absent,no,0,car incl SUVs and minivans
2333268,car,random,,0.0034,absent,no,0,car incl SUVs and minivans
2375314,car,random,,-0.0022,absent,no,0,car incl SUVs and minivans
4805,car,random,,-0.0264,absent,no,0,car incl SUVs and minivans
2366716,car,random,,-0.0161,absent,no,0,car incl SUVs and minivans
2364419,car,random,,-0.0092,absent,no,0,car incl SUVs and minivans
2405786,car,random,,-0.009,absent,no,0,car incl SUVs and minivans
1592610,car,random,,-0.0311,absent,no,0,car incl SUVs and minivans
2357728,car,random,,-0.0204,absent,no,0,car incl SUVs and minivans
2387981,car,random,,0.0087,absent,no,0,car incl SUVs and minivans
2362066,car,random,,-0.0149,absent,no,0,car incl SUVs and minivans
2394174,car,random,,-0.0283,absent,no,0,car incl SUVs and minivans
2408107,car,random,,-0.0276,absent,no,0,car incl SUVs and minivans
2373662,car,random,,0.0124,absent,yes,0,car incl SUVs and minivans
2344083,car,random,,-0.0522,absent,yes,0,car incl SUVs and minivans
2403857,car,random,,-0.032,absent,yes,0,car incl SUVs and minivans
2357677,car,random,,-0.0014,absent,yes,0,car incl SUVs and minivans
2368652,car,random,,-0.0132,absent,yes,0,car incl SUVs and minivans
1159852,car,random,,-0.003,absent,yes,0,car incl SUVs and minivans
2332973,car,random,,-0.0296,absent,yes,0,car incl SUVs and minivans
2360063,car,random,,0.0106,absent,yes,0,car incl SUVs and minivans
2410022,car,random,,-0.0192,absent,yes,0,car incl SUVs and minivans
2400178,car,random,,-0.0483,absent,yes,0,car incl SUVs and minivans
2315761,car,random,,0.0226,absent,yes,0,car incl SUVs and minivans
2357727,car,random,,-0.0301,absent,yes,0,car incl SUVs and minivans
2334999,car,random,,0.016,absent,yes,0,car incl SUVs and minivans
2353959,car,random,,0.0307,absent,yes,0,car incl SUVs and minivans
2411581,car,positive_boxed,car@small,0.0,present,yes,1,car incl SUVs and minivans
2387009,car,positive_boxed,car@small,0.0,present,no,1,car incl SUVs and minivans
2332548,car,positive_boxed,car@small,0.0,present,yes,1,car incl SUVs and minivans
2390773,car,positive_boxed,car@small,0.0,present,yes,1,car incl SUVs and minivans
2315956,car,positive_boxed,car@small,0.0,present,no,1,car incl SUVs and minivans
49,car,positive_boxed,car@small,0.0,present,no,1,car incl SUVs and minivans
2353963,car,positive_boxed,car@small,0.0,present,no,1,car incl SUVs and minivans
2401048,car,positive_boxed,car@small,0.0,present,no,1,car incl SUVs and minivans
2369666,car,positive_boxed,car@small,0.0,present,no,1,car incl SUVs and minivans
2378989,car,positive_boxed,car@small,0.0,present,no,1,car incl SUVs and minivans
2393836,car,positive_boxed,car@medium,0.0,present,yes,2,car incl SUVs and minivans
2386884,car,positive_boxed,car@medium,0.0,present,yes,1,car incl SUVs and minivans
2362109,car,positive_boxed,car@medium,0.0,present,yes,3,car incl SUVs and minivans
2406459,car,positive_boxed,car@medium,0.0,present,yes,1,car incl SUVs and minivans
1604,car,positive_boxed,car@medium,0.0,present,no,1,car incl SUVs and minivans
2409461,car,positive_boxed,car@medium,0.0,present,no,1,car incl SUVs and minivans
2357365,car,positive_boxed,car@medium,0.0,present,yes,1,car incl SUVs and minivans
749,car,positive_boxed,car@medium,0.0,present,no,1,car incl SUVs and minivans
2355922,car,positive_boxed,car@medium,0.0,present,no,1,car incl SUVs and minivans
2387199,car,positive_boxed,car@medium,0.0,present,yes,1,car incl SUVs and minivans
2318596,car,positive_boxed,car@large,0.0,present,no,1,car incl SUVs and minivans
2327361,car,positive_boxed,car@large,0.0,present,no,1,car incl SUVs and minivans
2408411,car,positive_boxed,car@large,0.0,present,yes,3,car incl SUVs and minivans
2325268,car,positive_boxed,car@large,0.0,present,yes,1,car incl SUVs and minivans
1593224,car,positive_boxed,car@large,0.0,present,yes,1,car incl SUVs and minivans
2395874,car,positive_boxed,car@large,0.0,present,yes,1,car incl SUVs and minivans
2369014,car,positive_boxed,car@large,0.0,present,no,1,car incl SUVs and minivans
2360486,car,positive_boxed,car@large,0.0,present,yes,7,car incl SUVs and minivans
2339919,car,positive_boxed,car@large,0.0,present,no,1,car incl SUVs and minivans
2339698,car,positive_boxed,car@large,0.0,present,no,1,car incl SUVs and minivans
