image_id,class,stratum,cell,text_score,reference,exhaustive,n_boxes
2384185,dog,boundary,,0.0332,absent,no,0
2359631,dog,boundary,,0.033,absent,no,0
2414710,dog,boundary,,0.0329,absent,no,0
2335840,dog,boundary,,0.0323,absent,no,0
2352597,dog,boundary,,0.0321,absent,no,0
2383840,dog,boundary,,0.0318,absent,no,0
2330657,dog,boundary,,0.0318,absent,no,0
2327394,dog,boundary,,0.0318,absent,no,0
2319460,dog,boundary,,0.0316,absent,no,0
2364894,dog,boundary,,0.0315,absent,no,0
2333496,dog,boundary,,0.0312,absent,no,0
2372295,dog,boundary,,0.031,absent,no,0
2357079,dog,boundary,,0.0309,absent,no,0
2391183,dog,boundary,,0.0307,absent,no,0
2397789,dog,boundary,,0.0305,absent,no,0
2316027,dog,boundary,,0.0303,absent,no,0
2409699,dog,boundary,,0.0295,absent,no,0
2417232,dog,boundary,,0.0287,absent,no,0
2350853,dog,boundary,,0.0283,absent,no,0
2383086,dog,boundary,,0.0283,absent,no,0
2372953,dog,boundary,,0.0281,absent,no,0
2411395,dog,boundary,,0.028,absent,no,0
2328716,dog,boundary,,0.028,absent,no,0
2388150,dog,boundary,,0.028,absent,no,0
2330117,dog,boundary,,0.0278,absent,no,0
2360054,dog,boundary,,0.0277,absent,no,0
2404520,dog,boundary,,0.0272,absent,no,0
2334625,dog,boundary,,0.0271,absent,no,0
2329492,dog,boundary,,0.0271,absent,no,0
2349648,dog,boundary,,0.0269,absent,no,0
2348897,dog,boundary,,0.0266,absent,no,0
2328324,dog,boundary,,0.0264,absent,no,0
2383562,dog,boundary,,0.0263,absent,no,0
312,dog,boundary,,0.0259,absent,no,0
2334118,dog,boundary,,0.0257,absent,no,0
2322768,dog,boundary,,0.0255,absent,no,0
148,dog,boundary,,0.0255,absent,no,0
2315879,dog,boundary,,0.0252,absent,no,0
1188,dog,boundary,,0.0252,absent,no,0
2318201,dog,boundary,,0.0252,absent,no,0
2230,dog,boundary,,0.0248,absent,no,0
2350085,dog,boundary,,0.0247,absent,no,0
2357604,dog,boundary,,0.0245,absent,no,0
2416812,dog,boundary,,0.0243,absent,no,0
2384123,dog,boundary,,0.0242,absent,no,0
2409899,dog,boundary,,0.0241,absent,no,0
2370044,dog,boundary,,0.0238,absent,no,0
2326918,dog,boundary,,0.0234,absent,no,0
2386386,dog,boundary,,0.0232,absent,no,0
2375334,dog,boundary,,0.023,absent,no,0
2387059,dog,boundary,,0.0229,absent,no,0
2350343,dog,boundary,,0.0228,absent,no,0
2407971,dog,boundary,,0.0228,absent,no,0
2399183,dog,boundary,,0.0228,absent,no,0
2407306,dog,boundary,,0.0224,absent,no,0
2402637,dog,boundary,,0.0223,absent,no,0
2365282,dog,boundary,,0.0223,absent,no,0
2358203,dog,boundary,,0.0221,absent,no,0
2320217,dog,boundary,,0.022,absent,no,0
3819,dog,boundary,,0.022,absent,no,0
2331188,dog,boundary,,0.0218,absent,no,0
1159712,dog,boundary,,0.0217,absent,no,0
2412452,dog,boundary,,0.0217,absent,no,0
2404665,dog,boundary,,0.0214,absent,no,0
2351031,dog,boundary,,0.0213,absent,no,0
1485,dog,boundary,,0.0213,absent,no,0
2417559,dog,boundary,,0.0212,absent,no,0
2404001,dog,boundary,,0.0211,absent,no,0
2319967,dog,boundary,,0.021,absent,no,0
2403697,dog,boundary,,0.0207,absent,no,0
2366580,dog,boundary,,0.0206,absent,no,0
703,dog,boundary,,0.0204,absent,no,0
2202,dog,boundary,,0.0203,absent,no,0
2378387,dog,boundary,,0.0202,absent,no,0
2392683,dog,boundary,,0.0202,absent,no,0
2388537,dog,boundary,,0.0202,absent,no,0
4601,dog,boundary,,0.0201,absent,no,0
2325163,dog,boundary,,0.0201,absent,no,0
2383997,dog,boundary,,0.02,absent,no,0
2367,dog,boundary,,0.0199,absent,no,0
2368073,dog,boundary,,0.0198,absent,no,0
2317961,dog,boundary,,0.0198,absent,no,0
2368899,dog,boundary,,0.0197,absent,no,0
2343598,dog,boundary,,0.0194,absent,no,0
2385723,dog,boundary,,0.0194,absent,no,0
2415229,dog,boundary,,0.0194,absent,no,0
2393715,dog,boundary,,0.0193,absent,no,0
2938,dog,boundary,,0.0193,absent,no,0
2404884,dog,boundary,,0.0193,absent,no,0
2400290,dog,boundary,,0.0193,absent,no,0
2324495,dog,boundary,,0.0192,absent,no,0
2376417,dog,boundary,,0.0191,absent,no,0
2380419,dog,boundary,,0.019,absent,no,0
2332955,dog,boundary,,0.019,absent,no,0
2387985,dog,boundary,,0.019,absent,no,0
3357,dog,boundary,,0.0189,absent,no,0
2372014,dog,boundary,,0.0188,absent,no,0
2369928,dog,boundary,,0.0188,absent,no,0
2318858,dog,boundary,,0.0188,absent,no,0
2361435,dog,boundary,,0.0187,absent,no,0
2350281,dog,boundary,,0.0185,absent,no,0
2370389,dog,boundary,,0.0185,absent,no,0
3024,dog,boundary,,0.0185,absent,no,0
2387836,dog,boundary,,0.0184,absent,no,0
2388882,dog,boundary,,0.0184,absent,no,0
1592332,dog,boundary,,0.0184,absent,no,0
1821,dog,boundary,,0.0184,absent,no,0
2378230,dog,boundary,,0.0184,absent,no,0
2346099,dog,boundary,,0.0183,absent,no,0
2389572,dog,boundary,,0.0183,absent,no,0
2393671,dog,boundary,,0.073,absent,yes,0
2379050,dog,boundary,,0.0632,absent,yes,0
2324526,dog,boundary,,0.058,absent,yes,0
2352144,dog,boundary,,0.0574,absent,yes,0
2399082,dog,boundary,,0.0558,absent,yes,0
2412419,dog,boundary,,0.0553,absent,yes,0
2411661,dog,boundary,,0.0514,absent,yes,0
2326926,dog,boundary,,0.0511,absent,yes,0
2390183,dog,boundary,,0.0502,absent,yes,0
2329454,dog,boundary,,0.0499,absent,yes,0
2412331,dog,boundary,,0.0499,absent,yes,0
2371698,dog,boundary,,0.0483,absent,yes,0
2328709,dog,boundary,,0.0461,absent,yes,0
2340024,dog,boundary,,0.0452,absent,yes,0
2367693,dog,boundary,,0.0449,absent,yes,0
2408149,dog,boundary,,0.0449,absent,yes,0
2412310,dog,boundary,,0.0444,absent,yes,0
1593184,dog,boundary,,0.0417,absent,yes,0
2361927,dog,boundary,,0.0414,absent,yes,0
2376679,dog,boundary,,0.0405,absent,yes,0
2353994,dog,boundary,,0.0401,absent,yes,0
2392884,dog,boundary,,0.0401,absent,yes,0
2392328,dog,boundary,,0.0394,absent,yes,0
2391715,dog,boundary,,0.038,absent,yes,0
2372031,dog,boundary,,0.0379,absent,yes,0
2402068,dog,boundary,,0.0377,absent,yes,0
2402094,dog,boundary,,0.0376,absent,yes,0
2335533,dog,boundary,,0.0371,absent,yes,0
2384888,dog,boundary,,0.037,absent,yes,0
2356215,dog,boundary,,0.0365,absent,yes,0
2370595,dog,boundary,,0.0365,absent,yes,0
2386624,dog,boundary,,0.0363,absent,yes,0
2393190,dog,boundary,,0.0362,absent,yes,0
2325445,dog,boundary,,0.0361,absent,yes,0
2400349,dog,boundary,,0.0361,absent,yes,0
2320229,dog,boundary,,0.036,absent,yes,0
2369908,dog,boundary,,0.0357,absent,yes,0
2350140,dog,boundary,,0.0353,absent,yes,0
2391923,dog,boundary,,0.0349,absent,yes,0
2357470,dog,boundary,,0.0348,absent,yes,0
2321236,dog,random,,0.0057,absent,no,0
2406352,dog,random,,-0.0082,absent,no,0
2360365,dog,random,,-0.0098,absent,no,0
2402410,dog,random,,-0.0179,absent,no,0
2366536,dog,random,,0.0044,absent,no,0
2326105,dog,random,,-0.0084,absent,no,0
2319047,dog,random,,-0.0119,absent,no,0
2390736,dog,random,,-0.0182,absent,no,0
2337739,dog,random,,-0.02,absent,no,0
2389019,dog,random,,-0.0329,absent,no,0
2316989,dog,random,,-0.0194,absent,no,0
2357462,dog,random,,-0.0092,absent,no,0
2329677,dog,random,,-0.0393,absent,no,0
2411298,dog,random,,0.0014,absent,no,0
2317761,dog,random,,-0.0144,absent,no,0
2335445,dog,random,,-0.0047,absent,no,0
2388336,dog,random,,0.0129,absent,no,0
2390162,dog,random,,-0.0199,absent,no,0
2360322,dog,random,,-0.0136,absent,no,0
2339578,dog,random,,-0.0119,absent,no,0
2325044,dog,random,,-0.0047,absent,no,0
2348214,dog,random,,-0.007,absent,no,0
2401873,dog,random,,-0.0164,absent,no,0
2366393,dog,random,,-0.0117,absent,no,0
2375344,dog,random,,0.011,absent,no,0
2372724,dog,random,,0.0148,absent,no,0
2365852,dog,random,,-0.0252,absent,no,0
2369563,dog,random,,-0.007,absent,no,0
2402426,dog,random,,0.0072,absent,no,0
2345714,dog,random,,-0.0075,absent,no,0
2404330,dog,random,,0.0123,absent,no,0
2383717,dog,random,,-0.0142,absent,no,0
2406273,dog,random,,-0.0169,absent,no,0
3366,dog,random,,-0.0065,absent,no,0
2323717,dog,random,,0.0047,absent,no,0
2401204,dog,random,,0.0155,absent,no,0
2371399,dog,random,,-0.0114,absent,no,0
2358903,dog,random,,-0.011,absent,no,0
2057,dog,random,,-0.0316,absent,no,0
2341247,dog,random,,-0.0008,absent,no,0
2365412,dog,random,,0.0082,absent,no,0
2317420,dog,random,,-0.0217,absent,no,0
2389796,dog,random,,0.0016,absent,no,0
2368086,dog,random,,-0.0133,absent,no,0
1592771,dog,random,,-0.0004,absent,no,0
2340408,dog,random,,-0.0135,absent,no,0
643,dog,random,,-0.0274,absent,no,0
2373582,dog,random,,-0.0089,absent,no,0
2403679,dog,random,,-0.0283,absent,no,0
2329904,dog,random,,0.0051,absent,no,0
2416672,dog,random,,-0.0135,absent,no,0
2374458,dog,random,,-0.0131,absent,no,0
4185,dog,random,,0.0081,absent,no,0
2417715,dog,random,,-0.0106,absent,no,0
2417776,dog,random,,-0.0245,absent,no,0
2366480,dog,random,,-0.0167,absent,yes,0
2386000,dog,random,,0.0247,absent,yes,0
2402010,dog,random,,-0.0215,absent,yes,0
2337462,dog,random,,-0.029,absent,yes,0
2396374,dog,random,,-0.0205,absent,yes,0
2360226,dog,random,,-0.0268,absent,yes,0
2387255,dog,random,,0.0113,absent,yes,0
2354894,dog,random,,-0.0059,absent,yes,0
2400322,dog,random,,-0.0311,absent,yes,0
2315518,dog,random,,-0.0131,absent,yes,0
2373662,dog,random,,-0.002,absent,yes,0
2365447,dog,random,,-0.0285,absent,yes,0
2358574,dog,random,,0.0023,absent,yes,0
