image_id,class,stratum,cell,text_score,reference,exhaustive,n_boxes
2403272,bicycle,boundary,,0.0195,absent,no,0
1553,bicycle,boundary,,0.0193,absent,no,0
2368146,bicycle,boundary,,0.0191,absent,no,0
2347060,bicycle,boundary,,0.019,absent,no,0
2367,bicycle,boundary,,0.0187,absent,no,0
150287,bicycle,boundary,,0.0186,absent,no,0
1159712,bicycle,boundary,,0.0184,absent,no,0
1957,bicycle,boundary,,0.0183,absent,no,0
1716,bicycle,boundary,,0.0183,absent,no,0
2383673,bicycle,boundary,,0.018,absent,no,0
2230,bicycle,boundary,,0.0176,absent,no,0
2429,bicycle,boundary,,0.0173,absent,no,0
2341457,bicycle,boundary,,0.0173,absent,no,0
2401873,bicycle,boundary,,0.0172,absent,no,0
1602,bicycle,boundary,,0.0172,absent,no,0
2341514,bicycle,boundary,,0.017,absent,no,0
2327394,bicycle,boundary,,0.017,absent,no,0
1908,bicycle,boundary,,0.017,absent,no,0
2330522,bicycle,boundary,,0.0169,absent,no,0
4185,bicycle,boundary,,0.0168,absent,no,0
2394433,bicycle,boundary,,0.0167,absent,no,0
2416997,bicycle,boundary,,0.0167,absent,no,0
2389591,bicycle,boundary,,0.0166,absent,no,0
1592588,bicycle,boundary,,0.0165,absent,no,0
1862,bicycle,boundary,,0.0165,absent,no,0
2380874,bicycle,boundary,,0.0164,absent,no,0
2368073,bicycle,boundary,,0.0164,absent,no,0
3163,bicycle,boundary,,0.0162,absent,no,0
2368371,bicycle,boundary,,0.0162,absent,no,0
3366,bicycle,boundary,,0.016,absent,no,0
2413882,bicycle,boundary,,0.0159,absent,no,0
2397089,bicycle,boundary,,0.0158,absent,no,0
2368150,bicycle,boundary,,0.0157,absent,no,0
2399824,bicycle,boundary,,0.0155,absent,no,0
2335993,bicycle,boundary,,0.0154,absent,no,0
2367980,bicycle,boundary,,0.0153,absent,no,0
2335445,bicycle,boundary,,0.0152,absent,no,0
2398675,bicycle,boundary,,0.0151,absent,no,0
2389572,bicycle,boundary,,0.015,absent,no,0
2375452,bicycle,boundary,,0.0149,absent,no,0
2337901,bicycle,boundary,,0.0149,absent,no,0
2430,bicycle,boundary,,0.0148,absent,no,0
2319420,bicycle,boundary,,0.0147,absent,no,0
2407821,bicycle,boundary,,0.0147,absent,no,0
2344533,bicycle,boundary,,0.0589,absent,yes,0
2352144,bicycle,boundary,,0.0576,absent,yes,0
2396637,bicycle,boundary,,0.0568,absent,yes,0
2351724,bicycle,boundary,,0.0503,absent,yes,0
2362303,bicycle,boundary,,0.0503,absent,yes,0
2339815,bicycle,boundary,,0.0436,absent,yes,0
2417119,bicycle,boundary,,0.041,absent,yes,0
2361758,bicycle,boundary,,0.0406,absent,yes,0
2381939,bicycle,boundary,,0.0398,absent,yes,0
2375227,bicycle,boundary,,0.0394,absent,yes,0
2393223,bicycle,boundary,,0.0386,absent,yes,0
2368478,bicycle,boundary,,0.0386,absent,yes,0
2376458,bicycle,boundary,,0.0381,absent,yes,0
2328329,bicycle,boundary,,0.0376,absent,yes,0
2341044,bicycle,boundary,,0.0349,absent,yes,0
2409590,bicycle,boundary,,0.0348,absent,yes,0
2395425,bicycle,boundary,,0.0346,absent,yes,0
2400818,bicycle,boundary,,0.0344,absent,yes,0
2315761,bicycle,boundary,,0.0342,absent,yes,0
2323843,bicycle,boundary,,0.0332,absent,yes,0
2347456,bicycle,boundary,,0.033,absent,yes,0
1592591,bicycle,boundary,,0.0329,absent,yes,0
2346974,bicycle,boundary,,0.0327,absent,yes,0
2407313,bicycle,boundary,,0.0324,absent,yes,0
2386981,bicycle,boundary,,0.0322,absent,yes,0
2356189,bicycle,boundary,,0.0321,absent,yes,0
2343105,bicycle,boundary,,0.032,absent,yes,0
2403115,bicycle,boundary,,0.0319,absent,yes,0
2388542,bicycle,boundary,,0.0304,absent,yes,0
2335650,bicycle,boundary,,0.0299,absent,yes,0
2353959,bicycle,boundary,,0.0298,absent,yes,0
2334800,bicycle,boundary,,0.0297,absent,yes,0
285878,bicycle,boundary,,0.0297,absent,yes,0
2326958,bicycle,boundary,,0.0291,absent,yes,0
2373439,bicycle,boundary,,0.0291,absent,yes,0
2402432,bicycle,boundary,,0.0287,absent,yes,0
2330963,bicycle,boundary,,0.0286,absent,yes,0
2334008,bicycle,boundary,,0.0283,absent,yes,0
2410713,bicycle,boundary,,0.0279,absent,yes,0
2412937,bicycle,boundary,,0.0278,absent,yes,0
2399841,bicycle,random,,-0.0149,absent,no,0
713717,bicycle,random,,-0.0168,absent,no,0
2320217,bicycle,random,,-0.0441,absent,no,0
2388959,bicycle,random,,-0.0242,absent,no,0
2401501,bicycle,random,,-0.0293,absent,no,0
2337819,bicycle,random,,-0.0145,absent,no,0
2337960,bicycle,random,,-0.0194,absent,no,0
1159682,bicycle,random,,-0.0203,absent,no,0
3032,bicycle,random,,0.0136,absent,no,0
2327905,bicycle,random,,-0.0454,absent,no,0
2329184,bicycle,random,,-0.049,absent,no,0
2320882,bicycle,random,,-0.0066,absent,no,0
1592248,bicycle,random,,-0.0197,absent,no,0
2344722,bicycle,random,,-0.0359,absent,no,0
2371410,bicycle,random,,-0.0153,absent,no,0
2376426,bicycle,random,,-0.0124,absent,no,0
2320267,bicycle,random,,-0.0284,absent,no,0
2355016,bicycle,random,,-0.0078,absent,no,0
702,bicycle,random,,-0.0101,absent,no,0
2406376,bicycle,random,,-0.0386,absent,no,0
2261,bicycle,random,,0.0092,absent,no,0
2369763,bicycle,random,,-0.0277,absent,no,0
2406194,bicycle,random,,-0.0376,absent,no,0
2384501,bicycle,random,,-0.0215,absent,no,0
1025,bicycle,random,,-0.0188,absent,no,0
2380435,bicycle,random,,-0.0094,absent,no,0
2362690,bicycle,random,,-0.0258,absent,no,0
2325472,bicycle,random,,-0.0318,absent,no,0
2406154,bicycle,random,,-0.0194,absent,no,0
2416662,bicycle,random,,-0.0349,absent,no,0
2359264,bicycle,random,,-0.0109,absent,no,0
2403883,bicycle,random,,-0.0028,absent,no,0
2411686,bicycle,random,,-0.0533,absent,no,0
2382251,bicycle,random,,-0.0402,absent,no,0
2353703,bicycle,random,,-0.0297,absent,no,0
2346307,bicycle,random,,-0.0376,absent,no,0
2329438,bicycle,random,,-0.0283,absent,no,0
2335828,bicycle,random,,-0.0166,absent,no,0
2380708,bicycle,random,,0.0074,absent,no,0
2397271,bicycle,random,,-0.0284,absent,no,0
2405786,bicycle,random,,-0.0364,absent,no,0
2406573,bicycle,random,,-0.0191,absent,no,0
2326762,bicycle,random,,-0.0309,absent,no,0
2402918,bicycle,random,,-0.0483,absent,no,0
2398973,bicycle,random,,-0.0087,absent,no,0
2393209,bicycle,random,,-0.0872,absent,no,0
2403317,bicycle,random,,-0.0137,absent,no,0
2393715,bicycle,random,,-0.0155,absent,no,0
2337864,bicycle,random,,-0.0288,absent,no,0
2353400,bicycle,random,,-0.0089,absent,no,0
2404527,bicycle,random,,-0.0105,absent,no,0
2379036,bicycle,random,,-0.0287,absent,no,0
2412586,bicycle,random,,-0.0273,absent,no,0
2355374,bicycle,random,,-0.0115,absent,no,0
2387576,bicycle,random,,-0.0026,absent,no,0
2407548,bicycle,random,,-0.0108,absent,no,0
2405839,bicycle,random,,-0.0165,absent,yes,0
2397454,bicycle,random,,-0.0158,absent,yes,0
2343120,bicycle,random,,-0.0246,absent,yes,0
2400418,bicycle,random,,-0.0223,absent,yes,0
2378039,bicycle,random,,-0.0299,absent,yes,0
2346240,bicycle,random,,-0.032,absent,yes,0
2408156,bicycle,random,,-0.0512,absent,yes,0
2386069,bicycle,random,,-0.0346,absent,yes,0
2330333,bicycle,random,,-0.0068,absent,yes,0
2373554,bicycle,random,,-0.0144,absent,yes,0
2387743,bicycle,random,,-0.0102,absent,yes,0
2380021,bicycle,random,,-0.0172,absent,yes,0
2394962,bicycle,random,,-0.025,absent,yes,0
107915,bicycle,random,,-0.0179,absent,yes,0
