image_id,class,stratum,cell,text_score,reference,exhaustive,n_boxes,detector,driver
2338452,Backpack,random,,0.0149,absent,yes,0,Backpack,bird
2399496,Backpack,random,,0.0389,,no,0,Backpack,kite
655,Backpack,random,,0.0285,,no,0,Backpack,boat
2406950,Backpack,random,,0.0483,,no,0,Backpack,bowl
2416176,Backpack,random,,0.0246,,no,0,Backpack,bus
2379431,Backpack,random,,0.0299,absent,yes,0,Backpack,bus
2386624,Backpack,random,,0.0363,absent,yes,0,Backpack,dog
2376171,Backpack,random,,0.0455,,no,0,Backpack,bicycle
2342757,Backpack,random,,0.0091,,no,0,Backpack,car
2370802,Backpack,random,,0.0289,absent,yes,0,Backpack,stop sign
2379036,Backpack,random,,0.0487,,no,0,Backpack,kite
2372245,Backpack,random,,0.0584,,no,0,Backpack,stop sign
1556,Backpack,random,,0.0293,,no,0,Backpack,car
2328476,Backpack,random,,0.0054,,no,0,Backpack,bench
2379254,Backpack,random,,0.0072,absent,yes,0,Backpack,dog
2334823,Backpack,random,,0.0328,absent,yes,0,Backpack,kite
2413407,Backpack,random,,0.0297,,no,0,Backpack,spoon
1490,Backpack,random,,0.0228,,no,0,Backpack,bench
2368814,Backpack,random,,0.0076,,no,0,Backpack,bird
2408671,Backpack,random,,0.048,absent,yes,0,Backpack,bowl
2381000,Backpack,random,,0.0398,absent,yes,0,Backpack,cup
2410237,Backpack,random,,0.0191,absent,yes,0,Backpack,fork
2395379,Backpack,random,,0.0472,,no,0,Backpack,sink
2375949,Backpack,random,,0.0249,,no,0,Backpack,cup
2415129,Backpack,random,,0.0367,absent,yes,0,Backpack,kite
2399434,Backpack,random,,0.0178,,no,0,Backpack,bowl
2382828,Backpack,random,,0.0059,absent,yes,0,Backpack,dog
2364216,Backpack,random,,0.0505,absent,yes,0,Backpack,bus
2416508,Backpack,random,,0.0089,,no,0,Backpack,bird
2323085,Backpack,random,,0.0491,absent,yes,0,Backpack,kite
2334729,Backpack,random,,0.0472,,no,0,Backpack,bus
2411277,Backpack,random,,0.0112,,no,0,Backpack,bowl
2392094,Backpack,random,,0.0195,absent,yes,0,Backpack,truck
2386347,Backpack,random,,0.039,absent,yes,0,Backpack,bowl
2340056,Backpack,random,,0.0461,absent,yes,0,Backpack,knife
2392807,Backpack,random,,0.0315,absent,yes,0,Backpack,bus
2382264,Backpack,random,,0.0122,,no,0,Backpack,dog
2398852,Backpack,random,,0.0303,,no,0,Backpack,knife
2336335,Backpack,random,,0.0054,,no,0,Backpack,car
2357898,Backpack,random,,0.0097,,no,0,Backpack,bench
2384185,Backpack,random,,0.0402,,no,0,Backpack,backpack
2352095,Backpack,random,,0.0262,absent,yes,0,Backpack,bus
2385477,Backpack,random,,0.0176,,no,0,Backpack,kite
2332648,Backpack,random,,0.0099,,no,0,Backpack,sink
2368984,Backpack,random,,0.0302,,no,0,Backpack,bus
2370144,Backpack,random,,0.0122,,no,0,Backpack,bowl
2358419,Backpack,random,,0.0443,,no,0,Backpack,bus
3801,Backpack,random,,0.0487,,no,0,Backpack,bench
2315796,Backpack,random,,0.0284,,no,0,Backpack,car
2370271,Backpack,random,,0.0186,absent,yes,0,Backpack,bird
2393325,Backpack,random,,0.01,absent,yes,0,Backpack,cup
2388486,Backpack,random,,0.0236,absent,yes,0,Backpack,bowl
1592557,Backpack,random,,0.0233,,no,0,Backpack,fork
497980,Backpack,random,,0.0123,,no,0,Backpack,bench
2403285,Backpack,random,,0.019,absent,yes,0,Backpack,kite
2411445,Backpack,random,,0.0491,,no,0,Backpack,bicycle
2402404,Backpack,random,,0.032,,no,0,Backpack,umbrella
2341076,Backpack,random,,0.0401,absent,yes,0,Backpack,bowl
2392734,Backpack,random,,0.0268,absent,yes,0,Backpack,kite
2320550,Backpack,random,,0.0117,absent,yes,0,Backpack,bench
2318153,Backpack,random,,0.0302,absent,yes,0,Backpack,fork
2358239,Backpack,random,,0.0114,absent,yes,0,Backpack,bird
2373243,Backpack,random,,0.013,,no,0,Backpack,bird
2392277,Backpack,random,,0.0255,,no,0,Backpack,bowl
4214,Backpack,random,,0.0134,,no,0,Backpack,fork
2352911,Backpack,random,,0.0331,,no,0,Backpack,bowl
2329538,Backpack,random,,0.0147,,no,0,Backpack,bench
2409231,Backpack,random,,0.017,,no,0,Backpack,bowl
2321487,Backpack,random,,0.0043,absent,yes,0,Backpack,bird
2386652,Backpack,random,,0.014,absent,yes,0,Backpack,bird
2316043,Backpack,random,,0.0192,absent,yes,0,Backpack,car
2340667,Backpack,random,,0.02,,no,0,Backpack,bicycle
2353402,Backpack,random,,0.0515,,no,0,Backpack,bus
1593184,Backpack,random,,0.0417,absent,yes,0,Backpack,dog
2392480,Backpack,random,,0.0531,,no,0,Backpack,bowl
2361524,Backpack,random,,0.0098,absent,yes,0,Backpack,boat
2334397,Backpack,random,,0.007,,no,0,Backpack,bowl
2320159,Backpack,random,,0.0198,absent,yes,0,Backpack,spoon
2359994,Backpack,random,,0.02,,no,0,Backpack,bus
2366442,Backpack,random,,0.0404,absent,yes,0,Backpack,bowl
2380376,Backpack,random,,0.0097,,no,0,Backpack,car
2416293,Backpack,random,,0.0191,absent,yes,0,Backpack,kite
2335019,Backpack,random,,0.0156,,no,0,Backpack,bench
2374137,Backpack,random,,0.0087,,no,0,Backpack,dog
2316533,Backpack,random,,0.025,absent,yes,0,Backpack,kite
2372204,Backpack,random,,0.0081,,no,0,Backpack,bowl
2364952,Backpack,random,,0.0186,absent,yes,0,Backpack,bird
2327535,Backpack,random,,0.0311,,no,0,Backpack,cup
1159799,Backpack,random,,0.0239,,no,0,Backpack,bowl
61589,Backpack,random,,0.0178,,no,0,Backpack,kite
2396098,Backpack,random,,0.0475,absent,yes,0,Backpack,bench
2363160,Backpack,random,,0.0104,absent,yes,0,Backpack,bird
2357470,Backpack,random,,0.0348,absent,yes,0,Backpack,dog
2410026,Backpack,random,,0.0285,,no,0,Backpack,kite
