image_id,class,stratum,cell,text_score,reference,exhaustive,n_boxes,detector
2404884,chair,boundary,,0.0367,absent,no,0,chair incl stools not couches
2337819,chair,boundary,,0.0362,absent,no,0,chair incl stools not couches
4618,chair,boundary,,0.0354,absent,no,0,chair incl stools not couches
2380435,chair,boundary,,0.0352,absent,no,0,chair incl stools not couches
4216,chair,boundary,,0.0351,absent,no,0,chair incl stools not couches
2398671,chair,boundary,,0.035,absent,no,0,chair incl stools not couches
2323980,chair,boundary,,0.0349,absent,no,0,chair incl stools not couches
2346483,chair,boundary,,0.0343,absent,no,0,chair incl stools not couches
2398217,chair,boundary,,0.0342,absent,no,0,chair incl stools not couches
2334285,chair,boundary,,0.0341,absent,no,0,chair incl stools not couches
4629,chair,boundary,,0.0334,absent,no,0,chair incl stools not couches
2396473,chair,boundary,,0.0333,absent,no,0,chair incl stools not couches
2343951,chair,boundary,,0.033,absent,no,0,chair incl stools not couches
2366570,chair,boundary,,0.0328,absent,no,0,chair incl stools not couches
2360455,chair,boundary,,0.0327,absent,no,0,chair incl stools not couches
2399853,chair,boundary,,0.0327,absent,no,0,chair incl stools not couches
150287,chair,boundary,,0.0324,absent,no,0,chair incl stools not couches
2353523,chair,boundary,,0.0323,absent,no,0,chair incl stools not couches
2334864,chair,boundary,,0.0319,absent,no,0,chair incl stools not couches
2337167,chair,boundary,,0.0319,absent,no,0,chair incl stools not couches
2405082,chair,boundary,,0.0319,absent,no,0,chair incl stools not couches
2396379,chair,boundary,,0.0318,absent,no,0,chair incl stools not couches
2391936,chair,boundary,,0.0317,absent,no,0,chair incl stools not couches
2347899,chair,boundary,,0.031,absent,no,0,chair incl stools not couches
409,chair,boundary,,0.031,absent,no,0,chair incl stools not couches
285961,chair,boundary,,0.031,absent,no,0,chair incl stools not couches
2389572,chair,boundary,,0.0308,absent,no,0,chair incl stools not couches
2417159,chair,boundary,,0.0304,absent,no,0,chair incl stools not couches
2349351,chair,boundary,,0.0304,absent,no,0,chair incl stools not couches
2343784,chair,boundary,,0.0302,absent,no,0,chair incl stools not couches
2353058,chair,boundary,,0.0294,absent,no,0,chair incl stools not couches
2382660,chair,boundary,,0.0285,absent,no,0,chair incl stools not couches
2324495,chair,boundary,,0.0285,absent,no,0,chair incl stools not couches
2398562,chair,boundary,,0.0281,absent,no,0,chair incl stools not couches
2330090,chair,boundary,,0.0278,absent,no,0,chair incl stools not couches
3603,chair,boundary,,0.0275,absent,no,0,chair incl stools not couches
2378334,chair,boundary,,0.0274,absent,no,0,chair incl stools not couches
2322849,chair,boundary,,0.0272,absent,no,0,chair incl stools not couches
2341837,chair,boundary,,0.0269,absent,no,0,chair incl stools not couches
2386755,chair,boundary,,0.0267,absent,no,0,chair incl stools not couches
2112,chair,boundary,,0.0267,absent,no,0,chair incl stools not couches
2319102,chair,boundary,,0.0265,absent,no,0,chair incl stools not couches
2370146,chair,boundary,,0.0264,absent,no,0,chair incl stools not couches
1986,chair,boundary,,0.0264,absent,no,0,chair incl stools not couches
2413498,chair,boundary,,0.0262,absent,no,0,chair incl stools not couches
1159560,chair,boundary,,0.0259,absent,no,0,chair incl stools not couches
2316157,chair,boundary,,0.0257,absent,no,0,chair incl stools not couches
2364894,chair,boundary,,0.0256,absent,no,0,chair incl stools not couches
2393952,chair,boundary,,0.0256,absent,no,0,chair incl stools not couches
2403706,chair,boundary,,0.0255,absent,no,0,chair incl stools not couches
2317476,chair,boundary,,0.0254,absent,no,0,chair incl stools not couches
2373605,chair,boundary,,0.0253,absent,no,0,chair incl stools not couches
2344109,chair,boundary,,0.0252,absent,no,0,chair incl stools not couches
2353400,chair,boundary,,0.0249,absent,no,0,chair incl stools not couches
2037,chair,boundary,,0.0247,absent,no,0,chair incl stools not couches
286045,chair,boundary,,0.0246,absent,no,0,chair incl stools not couches
2388119,chair,boundary,,0.0246,absent,no,0,chair incl stools not couches
2364388,chair,boundary,,0.0246,absent,no,0,chair incl stools not couches
2331937,chair,boundary,,0.0245,absent,no,0,chair incl stools not couches
2362115,chair,boundary,,0.0245,absent,no,0,chair incl stools not couches
1593096,chair,boundary,,0.0243,absent,no,0,chair incl stools not couches
2352639,chair,boundary,,0.0237,absent,no,0,chair incl stools not couches
2328059,chair,boundary,,0.0236,absent,no,0,chair incl stools not couches
498049,chair,boundary,,0.0236,absent,no,0,chair incl stools not couches
2369674,chair,boundary,,0.0235,absent,no,0,chair incl stools not couches
936,chair,boundary,,0.0235,absent,no,0,chair incl stools not couches
2399554,chair,boundary,,0.0235,absent,no,0,chair incl stools not couches
2385895,chair,boundary,,0.0233,absent,no,0,chair incl stools not couches
713478,chair,boundary,,0.0229,absent,no,0,chair incl stools not couches
2412065,chair,boundary,,0.0228,absent,no,0,chair incl stools not couches
2364610,chair,boundary,,0.0225,absent,no,0,chair incl stools not couches
2374216,chair,boundary,,0.0224,absent,no,0,chair incl stools not couches
498324,chair,boundary,,0.0222,absent,no,0,chair incl stools not couches
2352751,chair,boundary,,0.022,absent,no,0,chair incl stools not couches
3187,chair,boundary,,0.022,absent,no,0,chair incl stools not couches
2344364,chair,boundary,,0.0219,absent,no,0,chair incl stools not couches
2323484,chair,boundary,,0.0218,absent,no,0,chair incl stools not couches
2333783,chair,boundary,,0.0217,absent,no,0,chair incl stools not couches
2382397,chair,boundary,,0.0214,absent,no,0,chair incl stools not couches
1860,chair,boundary,,0.0214,absent,no,0,chair incl stools not couches
2326762,chair,boundary,,0.0213,absent,no,0,chair incl stools not couches
3593,chair,boundary,,0.0211,absent,no,0,chair incl stools not couches
2383840,chair,boundary,,0.0211,absent,no,0,chair incl stools not couches
2036,chair,boundary,,0.0209,absent,no,0,chair incl stools not couches
2404520,chair,boundary,,0.0208,absent,no,0,chair incl stools not couches
2330522,chair,boundary,,0.0207,absent,no,0,chair incl stools not couches
2377184,chair,boundary,,0.0204,absent,no,0,chair incl stools not couches
2372886,chair,boundary,,0.0204,absent,no,0,chair incl stools not couches
2328161,chair,boundary,,0.0204,absent,no,0,chair incl stools not couches
2389955,chair,boundary,,0.0201,absent,no,0,chair incl stools not couches
2414486,chair,boundary,,0.02,absent,no,0,chair incl stools not couches
2374882,chair,boundary,,0.0198,absent,no,0,chair incl stools not couches
2409813,chair,boundary,,0.0197,absent,no,0,chair incl stools not couches
2353441,chair,boundary,,0.0197,absent,no,0,chair incl stools not couches
2415598,chair,boundary,,0.0196,absent,no,0,chair incl stools not couches
3547,chair,boundary,,0.0195,absent,no,0,chair incl stools not couches
2320434,chair,boundary,,0.0194,absent,no,0,chair incl stools not couches
2406273,chair,boundary,,0.0194,absent,no,0,chair incl stools not couches
2342748,chair,boundary,,0.0193,absent,no,0,chair incl stools not couches
2404527,chair,boundary,,0.0192,absent,no,0,chair incl stools not couches
2356888,chair,boundary,,0.0191,absent,no,0,chair incl stools not couches
2363245,chair,boundary,,0.0191,absent,no,0,chair incl stools not couches
2371661,chair,boundary,,0.019,absent,no,0,chair incl stools not couches
2406376,chair,boundary,,0.0188,absent,no,0,chair incl stools not couches
1159755,chair,boundary,,0.0188,absent,no,0,chair incl stools not couches
2324147,chair,boundary,,0.0187,absent,no,0,chair incl stools not couches
2363784,chair,boundary,,0.0187,absent,no,0,chair incl stools not couches
2365086,chair,boundary,,0.0187,absent,no,0,chair incl stools not couches
2407548,chair,boundary,,0.0186,absent,no,0,chair incl stools not couches
2397061,chair,boundary,,0.0182,absent,no,0,chair incl stools not couches
2353162,chair,boundary,,0.0182,absent,no,0,chair incl stools not couches
2316614,chair,boundary,,0.0182,absent,no,0,chair incl stools not couches
68,chair,boundary,,0.0182,absent,no,0,chair incl stools not couches
2346624,chair,boundary,,0.0181,absent,no,0,chair incl stools not couches
2328688,chair,boundary,,0.018,absent,no,0,chair incl stools not couches
2365506,chair,boundary,,0.0179,absent,no,0,chair incl stools not couches
2368086,chair,boundary,,0.0179,absent,no,0,chair incl stools not couches
2348348,chair,boundary,,0.0177,absent,no,0,chair incl stools not couches
2316517,chair,boundary,,0.0176,absent,no,0,chair incl stools not couches
2394433,chair,boundary,,0.0176,absent,no,0,chair incl stools not couches
2360322,chair,boundary,,0.0175,absent,no,0,chair incl stools not couches
2376939,chair,boundary,,0.0173,absent,no,0,chair incl stools not couches
2325026,chair,boundary,,0.0173,absent,no,0,chair incl stools not couches
2317820,chair,boundary,,0.0172,absent,no,0,chair incl stools not couches
2335083,chair,boundary,,0.0172,absent,no,0,chair incl stools not couches
2406325,chair,boundary,,0.0172,absent,no,0,chair incl stools not couches
2202,chair,boundary,,0.0169,absent,no,0,chair incl stools not couches
2320076,chair,boundary,,0.0168,absent,no,0,chair incl stools not couches
1069,chair,boundary,,0.0165,absent,no,0,chair incl stools not couches
2391765,chair,boundary,,0.0697,absent,yes,0,chair incl stools not couches
2325847,chair,boundary,,0.069,absent,yes,0,chair incl stools not couches
2363196,chair,boundary,,0.0612,absent,yes,0,chair incl stools not couches
2371044,chair,boundary,,0.0601,absent,yes,0,chair incl stools not couches
2372020,chair,boundary,,0.059,absent,yes,0,chair incl stools not couches
2343169,chair,boundary,,0.0569,absent,yes,0,chair incl stools not couches
2358838,chair,boundary,,0.0562,absent,yes,0,chair incl stools not couches
2397454,chair,boundary,,0.054,absent,yes,0,chair incl stools not couches
2388314,chair,boundary,,0.0528,absent,yes,0,chair incl stools not couches
2315792,chair,boundary,,0.0524,absent,yes,0,chair incl stools not couches
2392715,chair,boundary,,0.0507,absent,yes,0,chair incl stools not couches
2327405,chair,boundary,,0.0489,absent,yes,0,chair incl stools not couches
1159761,chair,boundary,,0.0488,absent,yes,0,chair incl stools not couches
1592013,chair,boundary,,0.0483,absent,yes,0,chair incl stools not couches
2316765,chair,boundary,,0.0475,absent,yes,0,chair incl stools not couches
2361051,chair,boundary,,0.0465,absent,yes,0,chair incl stools not couches
2329454,chair,boundary,,0.044,absent,yes,0,chair incl stools not couches
2397746,chair,boundary,,0.0436,absent,yes,0,chair incl stools not couches
2363473,chair,boundary,,0.0433,absent,yes,0,chair incl stools not couches
2320748,chair,boundary,,0.0409,absent,yes,0,chair incl stools not couches
2405664,chair,boundary,,0.0409,absent,yes,0,chair incl stools not couches
2340917,chair,boundary,,0.039,absent,yes,0,chair incl stools not couches
2408202,chair,boundary,,0.0364,absent,yes,0,chair incl stools not couches
2350001,chair,boundary,,0.036,absent,yes,0,chair incl stools not couches
2398029,chair,boundary,,0.0349,absent,yes,0,chair incl stools not couches
2346366,chair,boundary,,0.0347,absent,yes,0,chair incl stools not couches
2391715,chair,boundary,,0.0328,absent,yes,0,chair incl stools not couches
2325868,chair,boundary,,0.032,absent,yes,0,chair incl stools not couches
2323843,chair,boundary,,0.0318,absent,yes,0,chair incl stools not couches
2409065,chair,boundary,,0.0315,absent,yes,0,chair incl stools not couches
2349797,chair,boundary,,0.0314,absent,yes,0,chair incl stools not couches
2392572,chair,boundary,,0.0299,absent,yes,0,chair incl stools not couches
2330211,chair,boundary,,0.0298,absent,yes,0,chair incl stools not couches
2331093,chair,boundary,,0.0297,absent,yes,0,chair incl stools not couches
2389213,chair,boundary,,0.0277,absent,yes,0,chair incl stools not couches
2365346,chair,boundary,,0.0276,absent,yes,0,chair incl stools not couches
2399304,chair,boundary,,0.0273,absent,yes,0,chair incl stools not couches
2335533,chair,boundary,,0.0272,absent,yes,0,chair incl stools not couches
2357982,chair,boundary,,0.0268,absent,yes,0,chair incl stools not couches
2413437,chair,boundary,,0.0265,absent,yes,0,chair incl stools not couches
2417559,chair,random,,-0.0395,absent,no,0,chair incl stools not couches
2334042,chair,random,,-0.0146,absent,no,0,chair incl stools not couches
2408351,chair,random,,-0.033,absent,no,0,chair incl stools not couches
2586,chair,random,,0.0064,absent,no,0,chair incl stools not couches
2414614,chair,random,,-0.0309,absent,no,0,chair incl stools not couches
2396796,chair,random,,-0.028,absent,no,0,chair incl stools not couches
2401070,chair,random,,-0.0258,absent,no,0,chair incl stools not couches
2368909,chair,random,,-0.0381,absent,no,0,chair incl stools not couches
2317049,chair,random,,-0.0048,absent,no,0,chair incl stools not couches
2384890,chair,random,,-0.0261,absent,no,0,chair incl stools not couches
2372245,chair,random,,-0.0357,absent,no,0,chair incl stools not couches
2371261,chair,random,,-0.0038,absent,no,0,chair incl stools not couches
2375608,chair,random,,-0.0332,absent,no,0,chair incl stools not couches
3438,chair,random,,-0.0111,absent,no,0,chair incl stools not couches
2363003,chair,random,,-0.0149,absent,no,0,chair incl stools not couches
2348837,chair,random,,-0.0399,absent,no,0,chair incl stools not couches
2334598,chair,random,,-0.0123,absent,no,0,chair incl stools not couches
2398275,chair,random,,-0.0139,absent,no,0,chair incl stools not couches
2366513,chair,random,,-0.0442,absent,no,0,chair incl stools not couches
2399773,chair,random,,-0.0335,absent,no,0,chair incl stools not couches
2357042,chair,random,,0.0032,absent,no,0,chair incl stools not couches
2346523,chair,random,,-0.045,absent,no,0,chair incl stools not couches
2361302,chair,random,,-0.0225,absent,no,0,chair incl stools not couches
2368462,chair,random,,0.0047,absent,no,0,chair incl stools not couches
2340732,chair,random,,-0.0448,absent,no,0,chair incl stools not couches
2323842,chair,random,,-0.0306,absent,no,0,chair incl stools not couches
2321704,chair,random,,-0.0253,absent,no,0,chair incl stools not couches
2358202,chair,random,,-0.0087,absent,no,0,chair incl stools not couches
2380072,chair,random,,-0.0351,absent,no,0,chair incl stools not couches
2324165,chair,random,,-0.0023,absent,no,0,chair incl stools not couches
1159262,chair,random,,-0.0256,absent,no,0,chair incl stools not couches
2320882,chair,random,,-0.0254,absent,no,0,chair incl stools not couches
2378778,chair,random,,-0.028,absent,no,0,chair incl stools not couches
2395988,chair,random,,-0.0107,absent,no,0,chair incl stools not couches
2353092,chair,random,,-0.0265,absent,no,0,chair incl stools not couches
2331718,chair,random,,-0.0221,absent,no,0,chair incl stools not couches
2391377,chair,random,,-0.0156,absent,no,0,chair incl stools not couches
2325504,chair,random,,0.0042,absent,no,0,chair incl stools not couches
2398973,chair,random,,-0.0177,absent,no,0,chair incl stools not couches
2317961,chair,random,,-0.01,absent,no,0,chair incl stools not couches
2325377,chair,random,,-0.0182,absent,no,0,chair incl stools not couches
2385203,chair,random,,-0.0242,absent,no,0,chair incl stools not couches
2349876,chair,random,,-0.0275,absent,no,0,chair incl stools not couches
2349226,chair,random,,-0.0127,absent,no,0,chair incl stools not couches
2333876,chair,random,,-0.0084,absent,no,0,chair incl stools not couches
56,chair,random,,-0.0104,absent,no,0,chair incl stools not couches
3822,chair,random,,-0.0045,absent,no,0,chair incl stools not couches
2385075,chair,random,,-0.0117,absent,no,0,chair incl stools not couches
2323933,chair,random,,0.0157,absent,no,0,chair incl stools not couches
2357362,chair,random,,-0.029,absent,no,0,chair incl stools not couches
2382315,chair,random,,-0.0386,absent,no,0,chair incl stools not couches
2405918,chair,random,,-0.0162,absent,no,0,chair incl stools not couches
2320090,chair,random,,-0.0093,absent,no,0,chair incl stools not couches
1159258,chair,random,,0.0159,absent,no,0,chair incl stools not couches
2324847,chair,random,,-0.0284,absent,no,0,chair incl stools not couches
2358903,chair,random,,-0.0197,absent,no,0,chair incl stools not couches
2400122,chair,random,,-0.0253,absent,yes,0,chair incl stools not couches
2415536,chair,random,,-0.0058,absent,yes,0,chair incl stools not couches
2387501,chair,random,,-0.0245,absent,yes,0,chair incl stools not couches
2415568,chair,random,,-0.0384,absent,yes,0,chair incl stools not couches
2358963,chair,random,,-0.0349,absent,yes,0,chair incl stools not couches
2383597,chair,random,,-0.0055,absent,yes,0,chair incl stools not couches
2334934,chair,random,,-0.0137,absent,yes,0,chair incl stools not couches
2378481,chair,random,,-0.0158,absent,yes,0,chair incl stools not couches
2386981,chair,random,,-0.0208,absent,yes,0,chair incl stools not couches
2353014,chair,random,,-0.0288,absent,yes,0,chair incl stools not couches
2351182,chair,random,,-0.0389,absent,yes,0,chair incl stools not couches
713297,chair,random,,-0.0164,absent,yes,0,chair incl stools not couches
2389642,chair,random,,-0.002,absent,yes,0,chair incl stools not couches
2327201,chair,random,,-0.0397,absent,yes,0,chair incl stools not couches
713885,chair,positive_boxed,chair@small,0.0,present,no,1,chair incl stools not couches
2365868,chair,positive_boxed,chair@small,0.0,present,no,1,chair incl stools not couches
2363287,chair,positive_boxed,chair@small,0.0,present,yes,1,chair incl stools not couches
2384315,chair,positive_boxed,chair@small,0.0,present,no,1,chair incl stools not couches
1592749,chair,positive_boxed,chair@small,0.0,present,yes,1,chair incl stools not couches
2413886,chair,positive_boxed,chair@small,0.0,present,yes,1,chair incl stools not couches
2317644,chair,positive_boxed,chair@small,0.0,present,yes,1,chair incl stools not couches
2347939,chair,positive_boxed,chair@small,0.0,present,yes,1,chair incl stools not couches
2382768,chair,positive_boxed,chair@small,0.0,present,yes,1,chair incl stools not couches
2403186,chair,positive_boxed,chair@small,0.0,present,no,1,chair incl stools not couches
2316347,chair,positive_boxed,chair@medium,0.0,present,yes,1,chair incl stools not couches
2365794,chair,positive_boxed,chair@medium,0.0,present,yes,1,chair incl stools not couches
492,chair,positive_boxed,chair@medium,0.0,present,no,1,chair incl stools not couches
2401722,chair,positive_boxed,chair@medium,0.0,present,yes,1,chair incl stools not couches
2382989,chair,positive_boxed,chair@medium,0.0,present,yes,1,chair incl stools not couches
2357101,chair,positive_boxed,chair@medium,0.0,present,yes,1,chair incl stools not couches
1592358,chair,positive_boxed,chair@medium,0.0,present,yes,1,chair incl stools not couches
2370638,chair,positive_boxed,chair@medium,0.0,present,no,1,chair incl stools not couches
150422,chair,positive_boxed,chair@medium,0.0,present,yes,1,chair incl stools not couches
2365452,chair,positive_boxed,chair@medium,0.0,present,yes,1,chair incl stools not couches
2358182,chair,positive_boxed,chair@large,0.0,present,no,1,chair incl stools not couches
2343201,chair,positive_boxed,chair@large,0.0,present,no,1,chair incl stools not couches
2361554,chair,positive_boxed,chair@large,0.0,present,yes,1,chair incl stools not couches
2396842,chair,positive_boxed,chair@large,0.0,present,no,1,chair incl stools not couches
2393963,chair,positive_boxed,chair@large,0.0,present,yes,1,chair incl stools not couches
2366150,chair,positive_boxed,chair@large,0.0,present,no,1,chair incl stools not couches
2330001,chair,positive_boxed,chair@large,0.0,present,yes,1,chair incl stools not couches
2397104,chair,positive_boxed,chair@large,0.0,present,yes,2,chair incl stools not couches
2375424,chair,positive_boxed,chair@large,0.0,present,yes,2,chair incl stools not couches
2320950,chair,positive_boxed,chair@large,0.0,present,no,1,chair incl stools not couches
