image_id,class,stratum,cell,text_score,reference,exhaustive,n_boxes,detector,driver
2383707,Handheld Objects,boundary,,0.077,,no,0,Handheld Objects,kite
2365421,Handheld Objects,boundary,,0.0766,present,yes,0,Handheld Objects,cell phone
2325332,Handheld Objects,boundary,,0.0766,present,yes,0,Handheld Objects,truck
2331220,Handheld Objects,boundary,,0.0759,,no,0,Handheld Objects,kite
2361029,Handheld Objects,boundary,,0.0758,,no,0,Handheld Objects,cell phone
2376806,Handheld Objects,boundary,,0.0755,present,yes,0,Handheld Objects,stop sign
2402410,Handheld Objects,boundary,,0.0753,,no,0,Handheld Objects,stop sign
2379075,Handheld Objects,boundary,,0.0751,,no,0,Handheld Objects,dog
2374487,Handheld Objects,boundary,,0.0749,present,yes,0,Handheld Objects,stop sign
2350610,Handheld Objects,boundary,,0.0745,present,yes,0,Handheld Objects,kite
2392128,Handheld Objects,boundary,,0.0745,present,yes,0,Handheld Objects,stop sign
2333001,Handheld Objects,boundary,,0.0739,present,yes,0,Handheld Objects,kite
1159420,Handheld Objects,boundary,,0.0735,present,yes,0,Handheld Objects,truck
2392264,Handheld Objects,boundary,,0.0734,,no,0,Handheld Objects,stop sign
2358316,Handheld Objects,boundary,,0.0732,present,yes,0,Handheld Objects,sink
2393671,Handheld Objects,boundary,,0.073,present,yes,0,Handheld Objects,dog
2323658,Handheld Objects,boundary,,0.0729,,no,0,Handheld Objects,dog
2407548,Handheld Objects,boundary,,0.0729,,no,0,Handheld Objects,bus
2407502,Handheld Objects,boundary,,0.0728,present,yes,0,Handheld Objects,spoon
2367117,Handheld Objects,boundary,,0.0723,,no,0,Handheld Objects,kite
2327398,Handheld Objects,boundary,,0.0721,present,yes,0,Handheld Objects,kite
2350334,Handheld Objects,boundary,,0.0718,present,yes,0,Handheld Objects,knife
2369018,Handheld Objects,boundary,,0.0714,,no,0,Handheld Objects,kite
2399091,Handheld Objects,boundary,,0.0711,,no,0,Handheld Objects,sink
2358000,Handheld Objects,boundary,,0.0706,present,yes,0,Handheld Objects,cell phone
2336745,Handheld Objects,boundary,,0.0704,,no,0,Handheld Objects,bus
2413072,Handheld Objects,boundary,,0.0701,,no,0,Handheld Objects,stop sign
2391765,Handheld Objects,boundary,,0.0697,present,yes,0,Handheld Objects,chair
2330568,Handheld Objects,boundary,,0.0697,present,yes,0,Handheld Objects,bus
2410628,Handheld Objects,boundary,,0.0695,,no,0,Handheld Objects,dog
2348108,Handheld Objects,boundary,,0.0692,,no,0,Handheld Objects,stop sign
2354790,Handheld Objects,boundary,,0.0692,present,yes,0,Handheld Objects,bus
2394898,Handheld Objects,boundary,,0.0685,,no,0,Handheld Objects,dog
2416246,Handheld Objects,boundary,,0.0685,present,yes,0,Handheld Objects,stop sign
2316125,Handheld Objects,boundary,,0.0684,,no,0,Handheld Objects,kite
2327098,Handheld Objects,boundary,,0.0683,,no,0,Handheld Objects,sink
2362065,Handheld Objects,boundary,,0.0679,present,yes,0,Handheld Objects,sink
2336569,Handheld Objects,boundary,,0.0676,present,yes,0,Handheld Objects,stop sign
2413495,Handheld Objects,boundary,,0.0673,present,yes,0,Handheld Objects,stop sign
2338255,Handheld Objects,boundary,,0.0673,present,yes,0,Handheld Objects,bench
2362762,Handheld Objects,boundary,,0.067,present,yes,0,Handheld Objects,vase
2322849,Handheld Objects,boundary,,0.0669,,no,0,Handheld Objects,backpack
2392420,Handheld Objects,boundary,,0.0667,present,yes,0,Handheld Objects,vase
2329296,Handheld Objects,boundary,,0.0665,present,yes,0,Handheld Objects,stop sign
2416700,Handheld Objects,boundary,,0.0664,present,yes,0,Handheld Objects,cell phone
2417852,Handheld Objects,boundary,,0.0664,,no,0,Handheld Objects,boat
4185,Handheld Objects,boundary,,0.0662,,no,0,Handheld Objects,stop sign
2325379,Handheld Objects,boundary,,0.0661,,no,0,Handheld Objects,kite
2368073,Handheld Objects,boundary,,0.0661,,no,0,Handheld Objects,stop sign
2355890,Handheld Objects,boundary,,0.066,present,yes,0,Handheld Objects,stop sign
1592013,Handheld Objects,boundary,,0.0657,present,yes,0,Handheld Objects,bench
2417678,Handheld Objects,boundary,,0.0657,,no,0,Handheld Objects,kite
2360975,Handheld Objects,boundary,,0.0656,present,yes,0,Handheld Objects,kite
2407927,Handheld Objects,boundary,,0.0656,,no,0,Handheld Objects,bowl
2355650,Handheld Objects,boundary,,0.0656,,no,0,Handheld Objects,stop sign
2415598,Handheld Objects,boundary,,0.0652,,no,0,Handheld Objects,sink
2393732,Handheld Objects,boundary,,0.0648,,no,0,Handheld Objects,stop sign
2398807,Handheld Objects,boundary,,0.0647,,no,0,Handheld Objects,stop sign
2360,Handheld Objects,boundary,,0.0646,,no,0,Handheld Objects,stop sign
2400101,Handheld Objects,boundary,,0.0644,,no,0,Handheld Objects,kite
2380685,Handheld Objects,boundary,,0.0641,,no,0,Handheld Objects,sink
1986,Handheld Objects,boundary,,0.0639,,no,0,Handheld Objects,cell phone
2353986,Handheld Objects,boundary,,0.0638,,no,0,Handheld Objects,kite
2388314,Handheld Objects,boundary,,0.0637,present,yes,0,Handheld Objects,bench
2383506,Handheld Objects,boundary,,0.0634,present,yes,0,Handheld Objects,sink
2379050,Handheld Objects,boundary,,0.0632,present,yes,0,Handheld Objects,dog
2323842,Handheld Objects,boundary,,0.0627,,no,0,Handheld Objects,kite
2372457,Handheld Objects,boundary,,0.0624,,no,0,Handheld Objects,spoon
2363995,Handheld Objects,boundary,,0.062,,no,0,Handheld Objects,sink
2346929,Handheld Objects,boundary,,0.0619,,no,0,Handheld Objects,bus
2343839,Handheld Objects,boundary,,0.0618,present,yes,0,Handheld Objects,stop sign
2417271,Handheld Objects,boundary,,0.0617,present,yes,0,Handheld Objects,cell phone
2399554,Handheld Objects,boundary,,0.0616,,no,0,Handheld Objects,sink
2393952,Handheld Objects,boundary,,0.0616,,no,0,Handheld Objects,sink
2398287,Handheld Objects,boundary,,0.0614,present,yes,0,Handheld Objects,bowl
2380089,Handheld Objects,boundary,,0.0613,present,yes,0,Handheld Objects,kite
2379377,Handheld Objects,random,,0.006,,no,0,Handheld Objects,bird
2389518,Handheld Objects,random,,0.0262,,no,0,Handheld Objects,boat
2387690,Handheld Objects,random,,0.0414,present,yes,0,Handheld Objects,bus
2341258,Handheld Objects,random,,0.0075,,no,0,Handheld Objects,bench
2343133,Handheld Objects,random,,0.0122,,no,0,Handheld Objects,bench
2410471,Handheld Objects,random,,0.0238,,no,0,Handheld Objects,bird
2338452,Handheld Objects,random,,0.0149,present,yes,0,Handheld Objects,bird
2399496,Handheld Objects,random,,0.0389,,no,0,Handheld Objects,kite
655,Handheld Objects,random,,0.0285,,no,0,Handheld Objects,boat
2406950,Handheld Objects,random,,0.0483,,no,0,Handheld Objects,bowl
2416176,Handheld Objects,random,,0.0246,,no,0,Handheld Objects,bus
2379431,Handheld Objects,random,,0.0299,present,yes,0,Handheld Objects,bus
2386624,Handheld Objects,random,,0.0363,present,yes,0,Handheld Objects,dog
2376171,Handheld Objects,random,,0.0455,,no,0,Handheld Objects,bicycle
2342757,Handheld Objects,random,,0.0091,,no,0,Handheld Objects,car
2370802,Handheld Objects,random,,0.0289,present,yes,0,Handheld Objects,stop sign
2379036,Handheld Objects,random,,0.0487,,no,0,Handheld Objects,kite
2372245,Handheld Objects,random,,0.0584,,no,0,Handheld Objects,stop sign
1556,Handheld Objects,random,,0.0293,,no,0,Handheld Objects,car
2328476,Handheld Objects,random,,0.0054,,no,0,Handheld Objects,bench
2379254,Handheld Objects,random,,0.0072,present,yes,0,Handheld Objects,dog
2334823,Handheld Objects,random,,0.0328,present,yes,0,Handheld Objects,kite
2413407,Handheld Objects,random,,0.0297,,no,0,Handheld Objects,spoon
1490,Handheld Objects,random,,0.0228,,no,0,Handheld Objects,bench
2368814,Handheld Objects,random,,0.0076,,no,0,Handheld Objects,bird
2408671,Handheld Objects,random,,0.048,present,yes,0,Handheld Objects,bowl
2381000,Handheld Objects,random,,0.0398,present,yes,0,Handheld Objects,cup
2410237,Handheld Objects,random,,0.0191,present,yes,0,Handheld Objects,fork
2395379,Handheld Objects,random,,0.0472,,no,0,Handheld Objects,sink
2375949,Handheld Objects,random,,0.0249,,no,0,Handheld Objects,cup
2415129,Handheld Objects,random,,0.0367,present,yes,0,Handheld Objects,kite
2399434,Handheld Objects,random,,0.0178,,no,0,Handheld Objects,bowl
2382828,Handheld Objects,random,,0.0059,present,yes,0,Handheld Objects,dog
2364216,Handheld Objects,random,,0.0505,present,yes,0,Handheld Objects,bus
2416508,Handheld Objects,random,,0.0089,,no,0,Handheld Objects,bird
2323085,Handheld Objects,random,,0.0491,present,yes,0,Handheld Objects,kite
2334729,Handheld Objects,random,,0.0472,,no,0,Handheld Objects,bus
2411277,Handheld Objects,random,,0.0112,,no,0,Handheld Objects,bowl
2392094,Handheld Objects,random,,0.0195,present,yes,0,Handheld Objects,truck
2386347,Handheld Objects,random,,0.039,present,yes,0,Handheld Objects,bowl
2340056,Handheld Objects,random,,0.0461,present,yes,0,Handheld Objects,knife
2392807,Handheld Objects,random,,0.0315,present,yes,0,Handheld Objects,bus
2382264,Handheld Objects,random,,0.0122,,no,0,Handheld Objects,dog
2398852,Handheld Objects,random,,0.0303,,no,0,Handheld Objects,knife
2336335,Handheld Objects,random,,0.0054,,no,0,Handheld Objects,car
2357898,Handheld Objects,random,,0.0097,,no,0,Handheld Objects,bench
2384185,Handheld Objects,random,,0.0402,,no,0,Handheld Objects,backpack
2352095,Handheld Objects,random,,0.0262,present,yes,0,Handheld Objects,bus
2385477,Handheld Objects,random,,0.0176,,no,0,Handheld Objects,kite
2332648,Handheld Objects,random,,0.0099,,no,0,Handheld Objects,sink
2368984,Handheld Objects,random,,0.0302,,no,0,Handheld Objects,bus
2370144,Handheld Objects,random,,0.0122,,no,0,Handheld Objects,bowl
2358419,Handheld Objects,random,,0.0443,,no,0,Handheld Objects,bus
3801,Handheld Objects,random,,0.0487,,no,0,Handheld Objects,bench
2315796,Handheld Objects,random,,0.0284,,no,0,Handheld Objects,car
2370271,Handheld Objects,random,,0.0186,present,yes,0,Handheld Objects,bird
2393325,Handheld Objects,random,,0.01,present,yes,0,Handheld Objects,cup
2388486,Handheld Objects,random,,0.0236,present,yes,0,Handheld Objects,bowl
1592557,Handheld Objects,random,,0.0233,,no,0,Handheld Objects,fork
497980,Handheld Objects,random,,0.0123,,no,0,Handheld Objects,bench
2403285,Handheld Objects,random,,0.019,present,yes,0,Handheld Objects,kite
2411445,Handheld Objects,random,,0.0491,,no,0,Handheld Objects,bicycle
2402404,Handheld Objects,random,,0.032,,no,0,Handheld Objects,umbrella
2341076,Handheld Objects,random,,0.0401,present,yes,0,Handheld Objects,bowl
2392734,Handheld Objects,random,,0.0268,present,yes,0,Handheld Objects,kite
2320550,Handheld Objects,random,,0.0117,present,yes,0,Handheld Objects,bench
2318153,Handheld Objects,random,,0.0302,present,yes,0,Handheld Objects,fork
2358239,Handheld Objects,random,,0.0114,present,yes,0,Handheld Objects,bird
2373243,Handheld Objects,random,,0.013,,no,0,Handheld Objects,bird
2392277,Handheld Objects,random,,0.0255,,no,0,Handheld Objects,bowl
4214,Handheld Objects,random,,0.0134,,no,0,Handheld Objects,fork
2352911,Handheld Objects,random,,0.0331,,no,0,Handheld Objects,bowl
2329538,Handheld Objects,random,,0.0147,,no,0,Handheld Objects,bench
2409231,Handheld Objects,random,,0.017,,no,0,Handheld Objects,bowl
2321487,Handheld Objects,random,,0.0043,present,yes,0,Handheld Objects,bird
2386652,Handheld Objects,random,,0.014,present,yes,0,Handheld Objects,bird
2316043,Handheld Objects,random,,0.0192,present,yes,0,Handheld Objects,car
2340667,Handheld Objects,random,,0.02,,no,0,Handheld Objects,bicycle
2353402,Handheld Objects,random,,0.0515,,no,0,Handheld Objects,bus
1593184,Handheld Objects,random,,0.0417,present,yes,0,Handheld Objects,dog
2392480,Handheld Objects,random,,0.0531,,no,0,Handheld Objects,bowl
2361524,Handheld Objects,random,,0.0098,present,yes,0,Handheld Objects,boat
2334397,Handheld Objects,random,,0.007,,no,0,Handheld Objects,bowl
2320159,Handheld Objects,random,,0.0198,present,yes,0,Handheld Objects,spoon
2359994,Handheld Objects,random,,0.02,,no,0,Handheld Objects,bus
2366442,Handheld Objects,random,,0.0404,present,yes,0,Handheld Objects,bowl
2380376,Handheld Objects,random,,0.0097,,no,0,Handheld Objects,car
2416293,Handheld Objects,random,,0.0191,present,yes,0,Handheld Objects,kite
2335019,Handheld Objects,random,,0.0156,,no,0,Handheld Objects,bench
2374137,Handheld Objects,random,,0.0087,,no,0,Handheld Objects,dog
2316533,Handheld Objects,random,,0.025,present,yes,0,Handheld Objects,kite
2372204,Handheld Objects,random,,0.0081,,no,0,Handheld Objects,bowl
2364952,Handheld Objects,random,,0.0186,present,yes,0,Handheld Objects,bird
2327535,Handheld Objects,random,,0.0311,,no,0,Handheld Objects,cup
1159799,Handheld Objects,random,,0.0239,,no,0,Handheld Objects,bowl
61589,Handheld Objects,random,,0.0178,,no,0,Handheld Objects,kite
2396098,Handheld Objects,random,,0.0475,present,yes,0,Handheld Objects,bench
2363160,Handheld Objects,random,,0.0104,present,yes,0,Handheld Objects,bird
2357470,Handheld Objects,random,,0.0348,present,yes,0,Handheld Objects,dog
2410026,Handheld Objects,random,,0.0285,,no,0,Handheld Objects,kite
