image_id,class,stratum,cell,text_score,reference,exhaustive,n_boxes
2358295,book,boundary,,0.0042,absent,yes,0
2407930,book,boundary,,0.0037,absent,yes,0
2338529,book,boundary,,0.0036,absent,yes,0
2329454,book,boundary,,0.0034,absent,yes,0
2357612,book,boundary,,0.0031,absent,yes,0
2391991,book,boundary,,0.0025,absent,yes,0
2363473,book,boundary,,0.0021,absent,yes,0
2315518,book,boundary,,0.002,absent,yes,0
2416821,book,boundary,,0.0019,absent,yes,0
2391649,book,boundary,,0.0019,absent,yes,0
2336628,book,random,,-0.0473,absent,no,0
2333268,book,random,,-0.0287,absent,no,0
2909,book,random,,-0.0427,absent,no,0
2354052,book,random,,-0.0491,absent,no,0
2334506,book,random,,-0.0068,absent,no,0
2412586,book,random,,-0.0474,absent,no,0
2387942,book,random,,-0.0279,absent,no,0
2348631,book,random,,-0.0532,absent,no,0
2417658,book,random,,-0.0468,absent,no,0
2403995,book,random,,-0.0239,absent,no,0
498270,book,random,,-0.0557,absent,no,0
2412456,book,random,,-0.0146,absent,no,0
2395098,book,random,,-0.0382,absent,no,0
2413622,book,random,,-0.0372,absent,no,0
2414614,book,random,,-0.0189,absent,no,0
2357026,book,random,,-0.0323,absent,no,0
2318351,book,random,,-0.0275,absent,no,0
2376318,book,random,,-0.0509,absent,no,0
2408291,book,random,,-0.0266,absent,no,0
2324971,book,random,,-0.0213,absent,no,0
2393221,book,random,,-0.059,absent,no,0
2398217,book,random,,-0.0215,absent,no,0
2395599,book,random,,-0.0488,absent,no,0
2347729,book,random,,-0.0334,absent,no,0
2326092,book,random,,-0.0401,absent,no,0
2393821,book,random,,-0.0549,absent,no,0
2330916,book,random,,-0.0579,absent,no,0
2337883,book,random,,-0.0601,absent,no,0
4998,book,random,,-0.0135,absent,no,0
2343636,book,random,,-0.052,absent,no,0
1592922,book,random,,-0.042,absent,no,0
2337604,book,random,,-0.0401,absent,no,0
2331516,book,random,,-0.027,absent,no,0
2378782,book,random,,-0.0466,absent,no,0
4013,book,random,,-0.0857,absent,no,0
2350725,book,random,,-0.021,absent,no,0
2413601,book,random,,-0.0438,absent,no,0
107904,book,random,,-0.046,absent,no,0
2320106,book,random,,-0.0526,absent,no,0
2366721,book,random,,-0.0069,absent,no,0
2367538,book,random,,-0.011,absent,no,0
2359130,book,random,,-0.0572,absent,no,0
2352590,book,random,,-0.0089,absent,no,0
2331048,book,random,,-0.0378,absent,no,0
2346804,book,random,,-0.0099,absent,no,0
2373819,book,random,,-0.0089,absent,no,0
1159387,book,random,,-0.0374,absent,no,0
2370519,book,random,,-0.0354,absent,no,0
2403004,book,random,,-0.0179,absent,no,0
1592771,book,random,,-0.0438,absent,no,0
2416672,book,random,,-0.0479,absent,no,0
2362913,book,random,,-0.0641,absent,no,0
2325044,book,random,,-0.0247,absent,no,0
2390642,book,random,,-0.0475,absent,no,0
2325145,book,random,,-0.0304,absent,no,0
2374216,book,random,,-0.0298,absent,no,0
2344533,book,random,,-0.0196,absent,yes,0
2364961,book,random,,-0.0625,absent,yes,0
2330283,book,random,,-0.0839,absent,yes,0
2417188,book,random,,-0.0681,absent,yes,0
2322339,book,random,,-0.0504,absent,yes,0
2325653,book,random,,-0.0359,absent,yes,0
2321911,book,random,,-0.0673,absent,yes,0
2358581,book,random,,-0.0439,absent,yes,0
2350610,book,random,,-0.0424,absent,yes,0
2409114,book,random,,-0.0737,absent,yes,0
2409253,book,random,,-0.0339,absent,yes,0
2365850,book,random,,-0.0485,absent,yes,0
2388486,book,random,,-0.0576,absent,yes,0
2342342,book,random,,-0.0314,absent,yes,0
