image_id,class,stratum,cell,text_score,reference,exhaustive,n_boxes,detector,driver
2392807,Book,random,,0.0315,absent,yes,0,Book,bus
2382264,Book,random,,0.0122,,no,0,Book,dog
2398852,Book,random,,0.0303,,no,0,Book,knife
2336335,Book,random,,0.0054,,no,0,Book,car
2357898,Book,random,,0.0097,,no,0,Book,bench
2384185,Book,random,,0.0402,,no,0,Book,backpack
2352095,Book,random,,0.0262,absent,yes,0,Book,bus
2385477,Book,random,,0.0176,,no,0,Book,kite
2332648,Book,random,,0.0099,,no,0,Book,sink
2368984,Book,random,,0.0302,,no,0,Book,bus
2370144,Book,random,,0.0122,,no,0,Book,bowl
2358419,Book,random,,0.0443,,no,0,Book,bus
3801,Book,random,,0.0487,,no,0,Book,bench
2315796,Book,random,,0.0284,,no,0,Book,car
2370271,Book,random,,0.0186,absent,yes,0,Book,bird
2393325,Book,random,,0.01,absent,yes,0,Book,cup
2388486,Book,random,,0.0236,absent,yes,0,Book,bowl
1592557,Book,random,,0.0233,,no,0,Book,fork
497980,Book,random,,0.0123,,no,0,Book,bench
2403285,Book,random,,0.019,absent,yes,0,Book,kite
2411445,Book,random,,0.0491,,no,0,Book,bicycle
2402404,Book,random,,0.032,,no,0,Book,umbrella
2341076,Book,random,,0.0401,absent,yes,0,Book,bowl
2392734,Book,random,,0.0268,absent,yes,0,Book,kite
2320550,Book,random,,0.0117,absent,yes,0,Book,bench
2318153,Book,random,,0.0302,absent,yes,0,Book,fork
2358239,Book,random,,0.0114,absent,yes,0,Book,bird
2373243,Book,random,,0.013,,no,0,Book,bird
2392277,Book,random,,0.0255,,no,0,Book,bowl
4214,Book,random,,0.0134,,no,0,Book,fork
2352911,Book,random,,0.0331,,no,0,Book,bowl
2329538,Book,random,,0.0147,,no,0,Book,bench
2409231,Book,random,,0.017,,no,0,Book,bowl
2321487,Book,random,,0.0043,absent,yes,0,Book,bird
2386652,Book,random,,0.014,absent,yes,0,Book,bird
2316043,Book,random,,0.0192,absent,yes,0,Book,car
2340667,Book,random,,0.02,,no,0,Book,bicycle
2353402,Book,random,,0.0515,,no,0,Book,bus
1593184,Book,random,,0.0417,absent,yes,0,Book,dog
2392480,Book,random,,0.0531,,no,0,Book,bowl
2361524,Book,random,,0.0098,absent,yes,0,Book,boat
2334397,Book,random,,0.007,,no,0,Book,bowl
2320159,Book,random,,0.0198,absent,yes,0,Book,spoon
2359994,Book,random,,0.02,,no,0,Book,bus
2366442,Book,random,,0.0404,absent,yes,0,Book,bowl
2380376,Book,random,,0.0097,,no,0,Book,car
2416293,Book,random,,0.0191,absent,yes,0,Book,kite
2335019,Book,random,,0.0156,,no,0,Book,bench
2374137,Book,random,,0.0087,,no,0,Book,dog
2316533,Book,random,,0.025,absent,yes,0,Book,kite
2372204,Book,random,,0.0081,,no,0,Book,bowl
2364952,Book,random,,0.0186,absent,yes,0,Book,bird
2327535,Book,random,,0.0311,,no,0,Book,cup
1159799,Book,random,,0.0239,,no,0,Book,bowl
61589,Book,random,,0.0178,,no,0,Book,kite
2396098,Book,random,,0.0475,absent,yes,0,Book,bench
2363160,Book,random,,0.0104,absent,yes,0,Book,bird
2357470,Book,random,,0.0348,absent,yes,0,Book,dog
2410026,Book,random,,0.0285,,no,0,Book,kite
