image_id,class,stratum,cell,text_score,reference,exhaustive,n_boxes,detector,driver
2393325,Fire Hydrant,random,,0.01,absent,yes,0,Fire Hydrant,cup
2388486,Fire Hydrant,random,,0.0236,absent,yes,0,Fire Hydrant,bowl
1592557,Fire Hydrant,random,,0.0233,,no,0,Fire Hydrant,fork
497980,Fire Hydrant,random,,0.0123,,no,0,Fire Hydrant,bench
2403285,Fire Hydrant,random,,0.019,absent,yes,0,Fire Hydrant,kite
2411445,Fire Hydrant,random,,0.0491,,no,0,Fire Hydrant,bicycle
2402404,Fire Hydrant,random,,0.032,,no,0,Fire Hydrant,umbrella
2341076,Fire Hydrant,random,,0.0401,absent,yes,0,Fire Hydrant,bowl
2392734,Fire Hydrant,random,,0.0268,absent,yes,0,Fire Hydrant,kite
2320550,Fire Hydrant,random,,0.0117,absent,yes,0,Fire Hydrant,bench
2318153,Fire Hydrant,random,,0.0302,absent,yes,0,Fire Hydrant,fork
2358239,Fire Hydrant,random,,0.0114,absent,yes,0,Fire Hydrant,bird
2373243,Fire Hydrant,random,,0.013,,no,0,Fire Hydrant,bird
2392277,Fire Hydrant,random,,0.0255,,no,0,Fire Hydrant,bowl
4214,Fire Hydrant,random,,0.0134,,no,0,Fire Hydrant,fork
2352911,Fire Hydrant,random,,0.0331,,no,0,Fire Hydrant,bowl
2329538,Fire Hydrant,random,,0.0147,,no,0,Fire Hydrant,bench
2409231,Fire Hydrant,random,,0.017,,no,0,Fire Hydrant,bowl
2321487,Fire Hydrant,random,,0.0043,absent,yes,0,Fire Hydrant,bird
2386652,Fire Hydrant,random,,0.014,absent,yes,0,Fire Hydrant,bird
2316043,Fire Hydrant,random,,0.0192,absent,yes,0,Fire Hydrant,car
2340667,Fire Hydrant,random,,0.02,,no,0,Fire Hydrant,bicycle
2353402,Fire Hydrant,random,,0.0515,,no,0,Fire Hydrant,bus
1593184,Fire Hydrant,random,,0.0417,absent,yes,0,Fire Hydrant,dog
2392480,Fire Hydrant,random,,0.0531,,no,0,Fire Hydrant,bowl
2361524,Fire Hydrant,random,,0.0098,absent,yes,0,Fire Hydrant,boat
2334397,Fire Hydrant,random,,0.007,,no,0,Fire Hydrant,bowl
2320159,Fire Hydrant,random,,0.0198,absent,yes,0,Fire Hydrant,spoon
2359994,Fire Hydrant,random,,0.02,,no,0,Fire Hydrant,bus
2366442,Fire Hydrant,random,,0.0404,absent,yes,0,Fire Hydrant,bowl
2380376,Fire Hydrant,random,,0.0097,,no,0,Fire Hydrant,car
2416293,Fire Hydrant,random,,0.0191,absent,yes,0,Fire Hydrant,kite
2335019,Fire Hydrant,random,,0.0156,,no,0,Fire Hydrant,bench
2374137,Fire Hydrant,random,,0.0087,,no,0,Fire Hydrant,dog
2316533,Fire Hydrant,random,,0.025,absent,yes,0,Fire Hydrant,kite
2372204,Fire Hydrant,random,,0.0081,,no,0,Fire Hydrant,bowl
2364952,Fire Hydrant,random,,0.0186,absent,yes,0,Fire Hydrant,bird
2327535,Fire Hydrant,random,,0.0311,,no,0,Fire Hydrant,cup
1159799,Fire Hydrant,random,,0.0239,,no,0,Fire Hydrant,bowl
61589,Fire Hydrant,random,,0.0178,,no,0,Fire Hydrant,kite
2396098,Fire Hydrant,random,,0.0475,absent,yes,0,Fire Hydrant,bench
2363160,Fire Hydrant,random,,0.0104,absent,yes,0,Fire Hydrant,bird
2357470,Fire Hydrant,random,,0.0348,absent,yes,0,Fire Hydrant,dog
2410026,Fire Hydrant,random,,0.0285,,no,0,Fire Hydrant,kite
